Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite_Pyranometer;Steuerung_MC35i
2021-01-02 04:10:00;2;99,96;0,66;315;0;0;12,47;-1,98;-1
2021-01-02 04:15:00;3;99,95;0,7;328;0,1;0;12,47;-2;-1
2021-01-02 04:20:00;4;99,95;0,71;128;0,1;0;12,46;-2,1;-1
2021-01-02 04:25:00;5;99,95;0,68;43;0;0;12,46;-2,11;-1
2021-01-02 04:30:00;6;99,95;0,68;268;0,1;0;12,46;-2,03;-1
2021-01-02 04:35:00;7;99,96;0,67;138;0;0;12,45;-2;-1
2021-01-02 04:40:00;8;99,96;0,65;335;0,1;0;12,45;-2,07;-1
2021-01-02 04:45:00;9;99,95;0,65;35;0;0;12,45;-2,02;-1
2021-01-02 04:50:00;10;99,95;0,63;78;0;0;12,45;-2,03;-1
2021-01-02 04:55:00;11;99,95;0,61;40;0;0;12,44;-2,05;-1
2021-01-02 05:00:00;0;99,94;0,65;313;0,2;0;12,44;-2,05;-1
2021-01-02 05:05:00;1;99,95;0,68;303;0,4;0;12,44;-1,97;-1
2021-01-02 05:10:00;2;99,95;0,68;308;0,1;0;12,44;-2,03;-1
2021-01-02 05:15:00;3;99,95;0,67;208;0;0;12,43;-2,03;-1
2021-01-02 05:20:00;4;99,95;0,66;280;0;0;12,43;-2,02;-1
2021-01-02 05:25:00;5;99,95;0,61;110;0;0;12,43;-2;-1
2021-01-02 05:30:00;6;99,95;0,58;50;0;0;12,43;-1,98;-1
2021-01-02 05:35:00;7;99,96;0,62;318;0;0;12,42;-1,99;-1
2021-01-02 05:40:00;8;99,96;0,63;255;0;0;12,42;-2,04;-1
2021-01-02 05:45:00;9;99,96;0,61;48;0;0;12,42;-2,01;-1
2021-01-02 05:50:00;10;99,95;0,6;125;0;0;12,41;-2,05;-1
2021-01-02 05:55:00;11;99,96;0,66;135;0;0;12,41;-2,02;-1
2021-01-02 06:00:00;0;99,95;0,64;145;0,7;0;12,41;-2,08;-1
2021-01-02 06:05:00;1;99,95;0,59;225;0;0;12,4;-2,07;-1
2021-01-02 06:10:00;2;99,95;0,57;110;0;0;12,4;-2,07;-1
2021-01-02 06:15:00;3;99,95;0,59;110;0;0;12,4;-2,1;-1
2021-01-02 06:20:00;4;99,95;0,59;198;0;0;12,4;-2,05;-1
2021-01-02 06:25:00;5;99,95;0,61;138;0;0;12,4;-2;-1
2021-01-02 06:30:00;6;99,95;0,6;140;0;0;12,39;-2,05;-1
2021-01-02 06:35:00;7;99,95;0,62;285;0;0;12,39;-2,06;-1
2021-01-02 06:40:00;8;99,95;0,66;5;0;0;12,39;-2,04;-1
2021-01-02 06:45:00;9;99,95;0,68;320;0;0;12,39;-2,04;-1
2021-01-02 06:50:00;10;99,96;0,7;285;0;0;12,38;-2,04;-1
2021-01-02 06:55:00;11;99,95;0,73;303;0;0;12,38;-1,96;-1
2021-01-02 07:00:00;0;99,96;0,66;35;0;0;12,38;-1,97;-1
2021-01-02 07:05:00;1;99,95;0,64;245;0;0;12,38;-1,82;-1
2021-01-02 07:10:00;2;99,96;0,62;283;0;0;12,37;-1,6;-1
2021-01-02 07:15:00;3;99,95;0,61;8;0;0;12,37;-1,41;-1
2021-01-02 07:20:00;4;99,95;0,55;23;0;0;12,37;-0,98;-1
2021-01-02 07:25:00;5;99,95;0,59;298;0,3;0;12,37;-0,67;-1
2021-01-02 07:30:00;6;99,95;0,58;100;0,3;0;12,37;-0,1;-1
2021-01-02 07:35:00;7;99,95;0,58;288;0;0;12,37;0,43;-1
2021-01-02 07:40:00;8;99,95;0,56;135;0;0;12,37;0,91;-1
2021-01-02 07:45:00;9;99,95;0,56;130;0,2;0;12,37;1,48;-1
2021-01-02 07:50:00;10;99,95;0,59;138;0,2;0;12,37;2,1;-1
2021-01-02 07:55:00;11;99,95;0,6;295;0,8;0;12,38;5,48;-1
2021-01-02 08:00:00;0;99,95;0,61;35;0;0;12,38;5,52;-1
2021-01-02 08:05:00;1;99,96;0,59;205;0;0;12,4;9,34;-1
2021-01-02 08:10:00;2;99,96;0,62;225;0,1;0;12,4;10,91;-1
2021-01-02 08:15:00;3;99,95;0,66;235;0;0;12,41;11,38;-1
2021-01-02 08:20:00;4;99,96;0,69;83;0,2;0;12,43;18,3;-1
2021-01-02 08:25:00;5;99,96;0,72;243;0;0;12,46;20,21;-1
2021-01-02 08:30:00;6;99,95;0,77;160;0;0;12,49;24,51;-1
2021-01-02 08:35:00;7;99,95;0,85;155;0;0;12,52;28,28;-1
2021-01-02 08:40:00;8;99,95;0,89;60;0;0;12,55;31,66;-1
2021-01-02 08:45:00;9;99,95;0,98;310;0;0;12,57;31,28;-1
2021-01-02 08:50:00;10;99,95;1,07;235;0;0;12,59;31,61;-1
2021-01-02 08:55:00;11;99,95;1,16;353;0,5;0;12,61;33,42;-1
2021-01-02 09:00:00;0;99,95;1,27;358;0,2;0;12,63;34,96;-1
2021-01-02 09:05:00;1;99,95;1,35;348;0,2;0;12,65;39,49;-1
2021-01-02 09:10:00;2;99,95;1,49;320;0,3;0;12,69;42,18;-1
2021-01-02 09:15:00;3;99,95;1,6;313;0,4;0;12,74;49,06;-1
2021-01-02 09:20:00;4;99,96;1,69;305;0;0;12,78;49,27;-1
2021-01-02 09:25:00;5;99,95;1,73;328;0,2;0;12,79;45,58;-1
2021-01-02 09:30:00;6;99,95;1,81;325;0;0;12,81;45,25;-1
2021-01-02 09:35:00;7;99,96;1,86;338;0,2;0;12,82;44,53;-1
2021-01-02 09:40:00;8;99,95;1,91;293;0,2;0;12,83;46,78;-1
2021-01-02 09:45:00;9;99,96;1,98;328;0,3;0;12,86;50,06;-1
2021-01-02 09:50:00;10;99,96;2,17;320;0,1;0;12,9;56,51;-1
2021-01-02 09:55:00;11;99,96;2,16;340;0,3;0;12,93;56,93;-1
2021-01-02 10:00:00;0;99,96;2,35;318;0,5;0;12,98;64,77;-1
2021-01-02 10:05:00;1;99,95;2,38;340;0,5;0;13;65,64;-1
2021-01-02 10:10:00;2;99,95;2,39;353;0,2;0;13,03;66,61;-1
2021-01-02 10:15:00;3;99,95;2,49;348;0,2;0;13,05;66,74;-1
2021-01-02 10:20:00;4;99,97;2,5;315;0,2;0;13,05;63,05;-1
2021-01-02 10:25:00;5;99,96;2,54;180;0;0;13,05;63,94;-1
2021-01-02 10:30:00;6;99,96;2,4;355;0,1;0;13,05;60,91;-1
2021-01-02 10:35:00;7;99,96;2,57;208;0,2;0;13,06;62,54;-1
2021-01-02 10:40:00;8;99,96;2,67;255;0,3;0;13,04;56,73;-1
2021-01-02 10:45:00;9;99,96;2,72;80;0;0;13,07;67,45;-1
2021-01-02 10:50:00;10;99,97;2,85;353;0;0;13,1;72,49;-1
2021-01-02 10:55:00;11;99,97;2,99;23;0;0;13,13;71,38;-1
2021-01-02 11:00:00;0;99,97;3,2;320;0,1;0;13,2;88,02;-1
2021-01-02 11:05:00;1;94,82;3,27;343;0,2;0;13,19;81,63;-1
2021-01-02 11:10:00;2;85,97;3,57;318;0,1;0;13,18;79,75;-1
2021-01-02 11:15:00;3;84,51;3,65;333;0,5;0;13,21;89,93;-1
2021-01-02 11:20:00;4;83,81;3,71;38;0,3;0;13,26;100,64;-1
2021-01-02 11:25:00;5;81,28;3,72;340;0,6;0;13,26;96,1;-1
2021-01-02 11:30:00;6;80,45;3,76;318;0,9;0;13,21;76,44;-1
2021-01-02 11:35:00;7;82,14;3,76;308;0,7;0;13,21;87,6;-1
2021-01-02 11:40:00;8;82,22;3,82;158;0,2;0;13,21;84,62;-1
2021-01-02 11:45:00;9;84,25;3,91;35;0;0;13,19;77,46;-1
2021-01-02 11:50:00;10;85,85;3,98;323;0,1;0;13,19;79,53;-1
2021-01-02 11:55:00;11;80,81;3,91;288;0,9;0;13,19;76,47;-1
2021-01-02 12:00:00;0;81,48;3,93;335;0,2;0;13,19;78,35;-1
2021-01-02 12:05:00;1;81,7;3,95;8;0,4;0;13,2;81,19;-1
2021-01-02 12:10:00;2;77,22;3,9;343;1,7;0;13,19;77,33;-1
2021-01-02 12:15:00;3;80;3,92;325;0,8;0;13,2;80,78;-1
2021-01-02 12:20:00;4;81,78;3,91;15;1,8;0;13,21;81,28;-1
2021-01-02 12:25:00;5;76,47;3,9;333;0,5;0;13,21;76,76;-1
2021-01-02 12:30:00;6;79,81;3,94;293;0,7;0;13,2;74,98;-1
2021-01-02 12:35:00;7;79,87;4;275;0,5;0;13,19;74,04;-1
2021-01-02 12:40:00;8;78,93;3,96;220;0,2;0;13,19;74,89;-1
2021-01-02 12:45:00;9;81,82;4;45;0,7;0;13,19;69,89;-1
2021-01-02 12:50:00;10;79,48;3,98;68;0,5;0;13,17;64,52;-1
2021-01-02 12:55:00;11;79,72;3,92;255;0,1;0;13,14;56,8;-1
2021-01-02 13:00:00;0;78,14;3,9;270;0,6;0;13,13;58,04;-1
2021-01-02 13:05:00;1;80,5;3,91;310;0,5;0;13,16;55,54;0
2021-01-02 13:10:00;2;75,76;3,91;338;0,8;0;13,15;49,06;0
2021-01-02 13:15:00;3;81,72;3,92;8;0,5;0;13,13;43,76;0
2021-01-02 13:20:00;4;71,07;3,83;40;0;0;13,12;39,21;0
2021-01-02 13:25:00;5;75,67;3,77;8;1;0;13,1;37,16;0
2021-01-02 13:30:00;6;76,01;3,73;350;0,8;0;13,09;34,01;0
2021-01-02 13:35:00;7;73,9;3,66;340;0,8;0;13,08;31,31;0
2021-01-02 13:40:00;8;76,11;3,65;53;0,2;0;13,06;25,78;0
2021-01-02 13:45:00;9;78,82;3,59;28;0,2;0;13,04;21,69;0
2021-01-02 13:50:00;10;79,52;3,58;18;0,6;0;13,02;20,5;0
2021-01-02 13:55:00;11;76,76;3,56;318;0,3;0;13,01;17,05;0
2021-01-02 14:00:00;0;78,61;3,53;28;0,3;0;12,99;15,73;0
2021-01-02 14:05:00;1;77,16;3,53;213;1,2;0;12,98;14,27;0
2021-01-02 14:10:00;2;77,61;3,53;225;0,7;0;12,97;15,51;0
2021-01-02 14:15:00;3;77,93;3,46;340;0,2;0;12,97;16,2;0
2021-01-02 14:20:00;4;79,64;3,36;293;0,2;0;12,96;11,87;0
2021-01-02 14:25:00;5;77,31;3,26;213;0,3;0;12,94;9,4;0
2021-01-02 14:30:00;6;74,07;3,45;30;0,5;0;12,94;11,42;0
2021-01-02 14:35:00;7;78,69;3,3;20;0,3;0;12,93;11,71;0
2021-01-02 14:40:00;8;77,36;3,24;305;1,5;0;12,92;9,81;0
2021-01-02 14:45:00;9;71,22;3,27;348;1,2;0;12,91;6,72;0
2021-01-02 14:50:00;10;73,87;3,24;60;0;0;12,89;4,05;0
2021-01-02 14:55:00;11;70,2;3,24;298;0,8;0;12,88;2,48;0
2021-01-02 15:00:00;0;76,12;3,19;193;0,1;0;12,87;3,06;0
2021-01-02 15:05:00;1;77,56;3,08;295;0,8;0;12,86;2,21;0
2021-01-02 15:10:00;2;79,33;3,06;338;0,1;0;12,85;2,61;0
2021-01-02 15:15:00;3;78,81;3,08;305;0,3;0;12,85;1,28;0
2021-01-02 15:20:00;4;83,01;2,96;325;1;0;12,84;0,63;0
2021-01-02 15:25:00;5;78,18;2,88;48;0,2;0;12,83;0,02;0
2021-01-02 15:30:00;6;81,12;2,82;353;0,2;0;12,82;-0,46;0
2021-01-02 15:35:00;7;80,46;2,74;298;1;0;12,81;-0,88;0
2021-01-02 15:40:00;8;82,85;2,76;8;0,4;0;12,81;-1,17;0
2021-01-02 15:45:00;9;81,91;2,67;318;0,7;0;12,8;-1,27;0
2021-01-02 15:50:00;10;84,46;2,65;333;0,2;0;12,8;-1,12;0
2021-01-02 15:55:00;11;79,95;2,66;313;0,2;0;12,79;-1,51;0
2021-01-02 16:00:00;0;84,4;2,62;25;0,4;0;12,79;-1,85;0
2021-01-02 16:05:00;1;83,33;2,5;265;1;0;12,78;-1,86;0
2021-01-02 16:10:00;2;86,17;2,49;70;0,3;0;12,78;-1,88;0
2021-01-02 16:15:00;3;89,16;2,43;3;0;0;12,77;-1,9;0
2021-01-02 16:20:00;4;87,45;2,37;295;0,2;0;12,77;-1,91;0
2021-01-02 16:25:00;5;88,11;2,34;28;0,2;0;12,77;-1,93;0
2021-01-02 16:30:00;6;82,47;2,29;348;0,4;0;12,76;-1,98;0
2021-01-02 16:35:00;7;84,19;2,42;320;0,3;0;12,76;-1,93;0
2021-01-02 16:40:00;8;85,05;2,39;60;0;0;12,75;-1,94;0
2021-01-02 16:45:00;9;84,13;2,3;103;0;0;12,75;-2;0
2021-01-02 16:50:00;10;84,65;2,34;338;0,1;0;12,74;-1,95;0
2021-01-02 16:55:00;11;84,54;2,3;253;0;0;12,74;-1,96;0
2021-01-02 17:00:00;0;83,38;2,28;15;0;0;12,74;-2,02;0
2021-01-02 17:05:00;1;88,21;2,31;73;0,1;0;12,73;-2;0
2021-01-02 17:10:00;2;89,13;2,27;315;0,3;0;12,73;-1,98;0
2021-01-02 17:15:00;3;84,41;2,3;18;0,1;0;12,72;-1,98;0
2021-01-02 17:20:00;4;84,11;2,37;305;0,6;0;12,72;-1,94;0
2021-01-02 17:25:00;5;86,13;2,35;85;0,2;0;12,72;-1,94;0
2021-01-02 17:30:00;6;82,75;2,65;215;0,2;0;12,71;-1,97;0
2021-01-02 17:35:00;7;78,05;2,49;95;0,9;0;12,71;-1,97;0
2021-01-02 17:40:00;8;83,06;2,69;48;1;0;12,71;-1,97;0
2021-01-02 17:45:00;9;77,73;2,56;8;0,5;0;12,7;-1,99;0
2021-01-02 17:50:00;10;78,91;2,56;288;1;0;12,7;-1,98;0
2021-01-02 17:55:00;11;82,06;2,51;305;0,5;0;12,7;-2,01;0
2021-01-02 18:00:00;0;83,45;2,53;15;0,2;0;12,69;-1,99;0
2021-01-02 18:05:00;1;82,1;2,52;270;0,8;0;12,69;-1,96;0
2021-01-02 18:10:00;2;83,8;2,37;315;0,8;0;12,69;-2,05;0
2021-01-02 18:15:00;3;78,63;2,36;28;0,6;0;12,68;-1,97;0
2021-01-02 18:20:00;4;80,61;2,5;303;0,7;0;12,68;-1,96;0
2021-01-02 18:25:00;5;78,13;2,38;320;1,5;0;12,68;-2;0
2021-01-02 18:30:00;6;83,98;2,37;345;0,6;0;12,67;-1,98;0
2021-01-02 18:35:00;7;72,4;2,49;308;0,7;0;12,67;-2,03;0
2021-01-02 18:40:00;8;82,71;2,42;288;0,1;0;12,67;-1,99;0
2021-01-02 18:45:00;9;79,15;2,56;48;0,8;0;12,66;-2,03;0
2021-01-02 18:50:00;10;78,58;2,46;215;0,1;0;12,66;-2,04;0
2021-01-02 18:55:00;11;81,71;2,36;308;0;0;12,66;-1,95;0
2021-01-02 19:00:00;0;79,63;2,33;315;0,3;0;12,65;-2,03;0
2021-01-02 19:05:00;1;82,46;2,3;348;0,8;0;12,65;-2,01;0
2021-01-02 19:10:00;2;82,39;2,26;200;0;0;12,65;-1,98;0
2021-01-02 19:15:00;3;82,19;2,36;313;0,6;0;12,64;-2,01;0
2021-01-02 19:20:00;4;85,05;2,22;45;0,6;0;12,64;-2,05;0
2021-01-02 19:25:00;5;82,81;2,14;315;0,1;0;12,64;-2,04;0
2021-01-02 19:30:00;6;84,69;2,23;28;0,3;0;12,64;-1,94;0
2021-01-02 19:35:00;7;78,99;2,23;180;0,2;0;12,63;-2,04;0
2021-01-02 19:40:00;8;79,99;2,37;123;0,3;0;12,63;-1,99;0
2021-01-02 19:45:00;9;83,86;2,33;28;0,3;0;12,63;-2,06;0
2021-01-02 19:50:00;10;77,44;2,36;35;1,9;0;12,62;-2,03;0
2021-01-02 19:55:00;11;76,7;2,45;280;0,4;0;12,62;-2;0
2021-01-02 20:00:00;0;76,88;2,48;18;1,8;0;12,62;-1,99;0
2021-01-02 20:05:00;1;75,99;2,52;208;0,1;0;12,61;-1,99;0
2021-01-02 20:10:00;2;76,64;2,45;250;0,3;0;12,61;-1,99;0
2021-01-02 20:15:00;3;76,98;2,42;335;1;0;12,61;-1,99;0
2021-01-02 20:20:00;4;74,15;2,37;73;1,1;0;12,6;-2,03;0
2021-01-02 20:25:00;5;79,74;2,35;60;1,5;0;12,6;-2,05;0
2021-01-02 20:30:00;6;77,14;2,37;48;0,3;0;12,6;-2,03;0
2021-01-02 20:35:00;7;80,43;2,26;53;0,9;0;12,6;-2,05;0
2021-01-02 20:40:00;8;80,1;2,24;140;0,5;0;12,59;-2,05;0
2021-01-02 20:45:00;9;79,11;2,22;210;0,2;0;12,59;-2;0
2021-01-02 20:50:00;10;79,34;2,17;290;0,1;0;12,59;-1,96;0
2021-01-02 20:55:00;11;77,38;2,24;45;0,5;0;12,59;-1,99;0
2021-01-02 21:00:00;0;76,05;2,14;85;0,7;0;12,58;-2,02;0
2021-01-02 21:05:00;1;80,07;2,21;308;0,2;0;12,58;-2,03;0
2021-01-02 21:10:00;2;82,43;2,06;355;1,2;0;12,58;-2,03;0
2021-01-02 21:15:00;3;78,5;2,06;95;0,3;0;12,57;-2,02;0
2021-01-02 21:20:00;4;81,42;2,15;25;0,8;0;12,57;-2,04;0
2021-01-02 21:25:00;5;77,53;2,22;280;0,6;0;12,57;-2,02;0
2021-01-02 21:30:00;6;78,51;2,18;280;0,2;0;12,56;-2,09;0
2021-01-02 21:35:00;7;75,41;2,07;23;1,7;0;12,56;-2;0
2021-01-02 21:40:00;8;79,28;2,11;55;0,3;0;12,56;-2,03;0
2021-01-02 21:45:00;9;80,21;2,03;315;0,4;0;12,56;-2,04;0
2021-01-02 21:50:00;10;76,38;2,03;348;0;0;12,55;-2,02;0
2021-01-02 21:55:00;11;78,35;1,98;245;0,1;0;12,55;-2,07;0
2021-01-02 22:00:00;0;81,1;1,95;258;0,5;0;12,55;-2,03;0
2021-01-02 22:05:00;1;83,04;1,89;290;0,6;0;12,55;-2,04;0
2021-01-02 22:10:00;2;82,69;1,85;308;1,1;0;12,54;-2,09;0
2021-01-02 22:15:00;3;84,82;1,88;295;1;0;12,54;-2,05;0
2021-01-02 22:20:00;4;80,06;1,87;340;0,3;0;12,54;-2,03;0
2021-01-02 22:25:00;5;85,14;1,88;333;0,3;0;12,54;-2,03;0
2021-01-02 22:30:00;6;86,09;1,84;358;0,1;0;12,53;-2,06;0
2021-01-02 22:35:00;7;84,47;1,87;8;0,2;0;12,53;-2,05;0
2021-01-02 22:40:00;8;82,06;1,84;288;0,7;0;12,53;-2,06;0
2021-01-02 22:45:00;9;83,07;1,89;125;0,4;0;12,52;-2,03;0
2021-01-02 22:50:00;10;81,77;1,94;215;0,2;0;12,52;-1,96;0
2021-01-02 22:55:00;11;83,26;1,83;53;0,2;0;12,52;-2,05;0
2021-01-02 23:00:00;0;82,22;1,82;55;0;0;12,52;-2,04;0
2021-01-02 23:05:00;1;81,4;1,81;28;0;0;12,51;-2,02;0
2021-01-02 23:10:00;2;84,04;1,83;53;0;0;12,51;-2,05;0
2021-01-02 23:15:00;3;82,03;1,72;218;0;0;12,51;-2,07;0
2021-01-02 23:20:00;4;85,89;1,74;280;0,6;0;12,51;-2,06;0
2021-01-02 23:25:00;5;90,57;1,74;88;0;0;12,51;-2,03;0
2021-01-02 23:30:00;6;90,71;1,71;320;0;0;12,5;-2,03;0
2021-01-02 23:35:00;7;86,79;1,6;193;0;0;12,5;-2,03;0
2021-01-02 23:40:00;8;88,63;1,58;310;0,3;0;12,5;-2,14;0
2021-01-02 23:45:00;9;91,03;1,64;350;0;0;12,5;-2,06;0
2021-01-02 23:50:00;10;90,23;1,58;263;0,3;0;12,49;-2,11;0
2021-01-02 23:55:00;11;90,15;1,55;293;0,3;0;12,49;-2,07;0
2021-01-03 00:00:00;0;91,65;1,53;300;0;0;12,49;-2,1;0
2021-01-03 00:05:00;1;92,5;1,52;315;0,1;0;12,49;-2,1;0
2021-01-03 00:10:00;2;91,05;1,44;308;0;0;12,48;-2,07;0
2021-01-03 00:15:00;3;90,4;1,44;340;0,1;0;12,48;-2,07;0
2021-01-03 00:20:00;4;90,86;1,46;25;0,3;0;12,48;-2,03;0
2021-01-03 00:25:00;5;93,35;1,47;35;0,3;0;12,48;-2,07;0
2021-01-03 00:30:00;6;90,4;1,42;235;0,2;0;12,48;-2,13;0
2021-01-03 00:35:00;7;90,43;1,47;318;0,1;0;12,48;-2,08;0
2021-01-03 00:40:00;8;88,76;1,49;115;0,1;0;12,47;-2,12;0
2021-01-03 00:45:00;9;87,61;1,46;20;0;0;12,47;-2,05;0
2021-01-03 00:50:00;10;84,31;1,52;325;0,5;0;12,47;-2,08;0
2021-01-03 00:55:00;11;88,79;1,54;310;0,7;0;12,47;-2,16;0
2021-01-03 01:00:00;0;83,11;1,61;53;0,4;0;12,47;-2,14;-1
2021-01-03 01:05:00;1;86,79;1,69;348;0,6;0;12,42;-1,97;-1
2021-01-03 01:10:00;2;85,72;1,66;295;0,5;0;12,42;-1,97;-1
2021-01-03 01:15:00;3;80,29;1,65;280;0;0;12,42;-1,96;-1
2021-01-03 01:20:00;4;85,07;1,76;248;0,6;0;12,41;-1,98;-1
2021-01-03 01:25:00;5;87,42;1,67;298;0,2;0;12,41;-1,98;-1
2021-01-03 01:30:00;6;87,31;1,6;278;0,1;0;12,41;-1,98;-1
2021-01-03 01:35:00;7;89,52;1,6;358;0;0;12,41;-2;-1
2021-01-03 01:40:00;8;87,96;1,53;300;0,3;0;12,4;-1,97;-1
2021-01-03 01:45:00;9;89,91;1,52;328;0,1;0;12,4;-1,93;-1
2021-01-03 01:50:00;10;90,82;1,48;325;0;0;12,4;-1,95;-1
2021-01-03 01:55:00;11;91,02;1,46;260;0;0;12,4;-1,98;-1
2021-01-03 02:00:00;0;90,99;1,47;303;0,3;0;12,39;-1,99;-1
2021-01-03 02:05:00;1;91,74;1,45;243;0;0;12,39;-1,97;-1
2021-01-03 02:10:00;2;91,78;1,4;260;0,6;0;12,39;-1,97;-1
2021-01-03 02:15:00;3;90,47;1,53;305;0,6;0;12,39;-1,98;-1
2021-01-03 02:20:00;4;89,45;1,5;43;1;0;12,38;-1,96;-1
2021-01-03 02:25:00;5;89,93;1,47;325;0;0;12,38;-1,96;-1
2021-01-03 02:30:00;6;87,91;1,5;120;0,7;0;12,38;-1,91;-1
2021-01-03 02:35:00;7;89,23;1,49;348;0,6;0;12,38;-1,95;-1
2021-01-03 02:40:00;8;90,46;1,44;285;0,4;0;12,37;-1,96;-1
2021-01-03 02:45:00;9;89,19;1,4;280;0,1;0;12,37;-1,94;-1
2021-01-03 02:50:00;10;88,65;1,43;295;0,9;0;12,37;-1,96;-1
2021-01-03 02:55:00;11;88,71;1,44;38;0,5;0;12,37;-2;-1
2021-01-03 03:00:00;0;90,38;1,39;333;0,7;0;12,37;-1,97;-1
2021-01-03 03:05:00;1;88,85;1,35;345;0,4;0;12,36;-1,94;-1
2021-01-03 03:10:00;2;89,33;1,38;313;0,6;0;12,2;-1,78;-1
2021-01-03 03:15:00;3;89,87;1,39;25;0,3;0;12,34;-1,63;-1
2021-01-03 03:20:00;4;89,61;1,35;308;0,2;0;12,35;-1,81;-1
2021-01-03 03:25:00;5;89,4;1,32;313;0,5;0;12,35;-1,89;-1
2021-01-03 03:30:00;6;88,84;1,31;23;0,4;0;12,35;-1,88;-1
2021-01-03 03:35:00;7;88,52;1,29;305;0,9;0;12,35;-1,98;-1
2021-01-03 03:40:00;8;88,51;1,32;348;0,5;0;12,35;-1,96;-1
2021-01-03 03:45:00;9;88,87;1,3;48;0,6;0;12,35;-1,91;-1
2021-01-03 03:50:00;10;89,34;1,3;348;0,5;0;12,35;-1,94;-1
2021-01-03 03:55:00;11;87,96;1,27;335;0,8;0;12,35;-1,98;-1
2021-01-03 04:00:00;0;88,75;1,24;265;0,9;0;12,35;-1,93;-1
2021-01-03 04:05:00;1;88,88;1,25;315;0,6;0;12,34;-1,97;-1
2021-01-03 04:10:00;2;87,29;1,23;320;1,2;0;12,34;-1,96;-1
2021-01-03 04:15:00;3;86,58;1,27;350;0,7;0;12,34;-1,96;-1
2021-01-03 04:20:00;4;87,8;1,27;345;0,6;0;12,34;-1,9;-1
2021-01-03 04:25:00;5;88,79;1,23;348;0,9;0;12,34;-2,01;-1
2021-01-03 04:30:00;6;87,47;1,24;310;0,4;0;12,34;-1,89;-1
2021-01-03 04:35:00;7;89,2;1,19;340;0,8;0;12,34;-1,99;-1
2021-01-03 04:40:00;8;88,34;1,15;295;1,5;0;12,34;-1,99;-1
2021-01-03 04:45:00;9;89,33;1,1;318;0,1;0;12,34;-1,95;-1
2021-01-03 04:50:00;10;90,84;1,05;288;0,7;0;12,34;-1,97;-1
2021-01-03 04:55:00;11;91,45;1,01;238;0,2;0;12,33;-2,01;-1
2021-01-03 05:00:00;0;91,57;0,89;338;0,4;0;12,33;-2;-1
2021-01-03 05:05:00;1;92,51;0,84;318;0,2;0;12,33;-1,98;-1
2021-01-03 05:10:00;2;94,19;0,79;348;0,2;0;12,33;-1,94;-1
2021-01-03 05:15:00;3;94,75;0,73;270;0,4;0;12,33;-1,99;-1
2021-01-03 05:20:00;4;94,76;0,68;340;0,2;0;12,33;-1,97;-1
2021-01-03 05:25:00;5;94,95;0,65;320;0,8;0;12,33;-2,01;-1
2021-01-03 05:30:00;6;95,44;0,62;333;0,3;0;12,33;-2,03;-1
2021-01-03 05:35:00;7;95,8;0,64;8;0,7;0;12,33;-2,01;-1
2021-01-03 05:40:00;8;95,96;0,63;303;0,4;0;12,33;-2,02;-1
2021-01-03 05:45:00;9;95,22;0,64;320;0,2;0;12,33;-2,04;-1
2021-01-03 05:50:00;10;95,86;0,62;280;0,4;0;12,33;-2,01;-1
2021-01-03 05:55:00;11;96,33;0,56;338;0,3;0;12,32;-2,07;-1
2021-01-03 06:00:00;0;96,97;0,54;260;0,9;0;12,32;-2,06;-1
2021-01-03 06:05:00;1;97,29;0,49;25;0,6;0;12,32;-2,02;-1
2021-01-03 06:10:00;2;97,72;0,47;288;0,3;0;12,32;-2,02;-1
2021-01-03 06:15:00;3;98,36;0,43;305;0,4;0;12,32;-2,02;-1
2021-01-03 06:20:00;4;98,61;0,36;300;0,1;0;12,32;-2;-1
2021-01-03 06:25:00;5;98,94;0,36;280;0,2;0;12,32;-1,98;-1
2021-01-03 06:30:00;6;99,32;0,33;328;0,4;0;12,32;-2,02;-1
2021-01-03 06:35:00;7;99,59;0,31;343;0,3;0;12,32;-2,01;-1
2021-01-03 06:40:00;8;99,87;0,29;290;0,2;0;12,32;-2;-1
2021-01-03 06:45:00;9;99,97;0,3;340;0,1;0;12,32;-2,06;-1
2021-01-03 06:50:00;10;99,97;0,26;298;0,1;0;12,32;-2,07;-1
2021-01-03 06:55:00;11;99,97;0,23;335;0,2;0;12,32;-2,02;-1
2021-01-03 07:00:00;0;99,96;0,24;308;0,1;0;12,32;-2,03;-1
2021-01-03 07:05:00;1;99,97;0,23;325;0,2;0;12,31;-1,93;-1
2021-01-03 07:10:00;2;99,96;0,23;295;0,4;0;12,31;-1,83;-1
2021-01-03 07:15:00;3;99,96;0,21;325;1;0;12,31;-1,82;-1
2021-01-03 07:20:00;4;99,96;0,2;313;0,5;0;12,31;-1,73;-1
2021-01-03 07:25:00;5;99,96;0,2;308;0,2;0;12,31;-1,48;-1
2021-01-03 07:30:00;6;99,96;0,17;298;0,4;0;12,31;-1,06;-1
2021-01-03 07:35:00;7;99,96;0,2;353;0,6;0;12,31;-0,49;-1
2021-01-03 07:40:00;8;99,96;0,2;305;0,7;0;12,31;0,06;-1
2021-01-03 07:45:00;9;99,96;0,19;288;0,4;0;12,32;0,82;-1
2021-01-03 07:50:00;10;99,96;0,19;235;0,1;0;12,32;1,83;-1
