Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;UB;SP_Lite2_Pyranometer;Windrichtung_mittel;Steuerung_MC55i
2021-01-04 12:45:00;11;100;-1,1;348;0;0;12,06;8,46;159;-1
2021-01-04 13:00:00;2;100;-1,17;355;0;0;12,06;7,7;173;-1
2021-01-04 13:15:00;5;100;-1,26;340;0;0;12,1;6,22;224;0
2021-01-04 13:30:00;8;100;-1,34;113;0;0;12,1;5,52;73;0
2021-01-04 13:45:00;11;100;-1,37;35;0;0;12,11;4,81;143;0
2021-01-04 14:00:00;2;100;-1,5;53;0;0;12,11;4,52;145;0
2021-01-04 14:15:00;5;100;-1,55;338;0;0;12,11;3,87;264;0
2021-01-04 14:30:00;8;100;-1,63;320;0;0;12,11;3,73;282;0
2021-01-04 14:45:00;11;100;-1,66;65;0;0;12,1;3,37;68;0
2021-01-04 15:00:00;2;100;-1,78;40;0;0;12,1;3,25;21;0
2021-01-04 15:15:00;5;100;-1,89;128;0;0;12,1;2,99;86;0
2021-01-04 15:30:00;8;100;-1,93;85;0;0;12,1;2,81;135;0
2021-01-04 15:45:00;11;100;-1,95;243;0;0;12,1;2,7;232;0
2021-01-04 16:00:00;2;100;-1,96;190;0;0;12,1;2,64;218;0
2021-01-04 16:15:00;5;100;-2;115;0;0;12,1;2,58;164;0
2021-01-04 16:30:00;8;100;-2,04;280;0;0;12,1;2,62;143;0
2021-01-04 16:45:00;11;100;-2,09;158;0;0;12,1;2,61;77;0
2021-01-04 17:00:00;2;100;-2,14;78;0;0;12,1;2,59;170;0
2021-01-04 17:15:00;5;100;-2,16;48;0;0;12,1;2,65;64;0
2021-01-04 17:30:00;8;100;-2,22;155;0;0;12,1;2,61;249;0
2021-01-04 17:45:00;11;100;-2,28;43;0;0;12,1;2,6;154;0
2021-01-04 18:00:00;2;100;-2,24;28;0;0;12,1;2,57;62;0
2021-01-04 18:15:00;5;100;-2,32;15;0;0;12,1;2,62;101;0
2021-01-04 18:30:00;8;100;-2,35;128;0;0;12,1;2,6;173;0
2021-01-04 18:45:00;11;100;-2,36;348;0;0;12,1;2,62;259;0
2021-01-04 19:00:00;2;100;-2,3;118;0;0;12,1;2,6;126;0
2021-01-04 19:15:00;5;100;-2,21;118;0;0;12,1;2,64;120;0
2021-01-04 19:30:00;8;100;-2,28;120;0;0;12,09;2,64;115;0
2021-01-04 19:45:00;11;100;-2,37;140;0;0;12,09;2,65;108;0
2021-01-04 20:00:00;2;100;-2,39;128;0;0;12,09;2,63;119;0
2021-01-04 20:15:00;5;100;-2,33;55;0;0;12,09;2,6;107;0
2021-01-04 20:30:00;8;100;-2,35;120;0;0;12,09;2,61;114;0
2021-01-04 20:45:00;11;100;-2,38;103;0;0;12,09;2,63;88;0
2021-01-04 21:00:00;2;100;-2,3;345;0;0;12,09;2,62;147;0
2021-01-04 21:15:00;5;100;-2,29;23;0;0;12,09;2,6;34;0
2021-01-04 21:30:00;8;100;-2,29;15;0;0;12,09;2,61;62;0
2021-01-04 21:45:00;11;100;-2,21;33;0;0;12,09;2,64;38;0
2021-01-04 22:00:00;2;100;-2,18;338;0;0;12,09;2,65;163;0
2021-01-04 22:15:00;5;100;-2,14;75;0;0;12,09;2,66;63;0
2021-01-04 22:30:00;8;100;-2,08;83;0;0;12,09;2,62;59;0
2021-01-04 22:45:00;11;100;-2,07;35;0;0;12,09;2,61;43;0
2021-01-04 23:00:00;2;100;-2,01;30;0;0;12,09;2,63;53;0
2021-01-04 23:15:00;5;100;-1,98;53;0;0;12,09;2,63;35;0
2021-01-04 23:30:00;8;100;-1,98;350;0;0;12,09;2,62;233;0
2021-01-04 23:45:00;11;100;-1,96;38;0;0;12,09;2,67;45;0
2021-01-05 00:00:00;2;100;-1,96;23;0;0;12,09;2,64;171;0
2021-01-05 00:15:00;5;100;-1,92;40;0;0;12,09;2,61;84;0
2021-01-05 00:30:00;8;100;-1,9;340;0;0;12,09;2,59;149;0
2021-01-05 00:45:00;11;100;-1,88;23;0;0;12,09;2,61;125;0
2021-01-05 01:00:00;2;100;-1,83;48;0;0;12,09;2,63;54;0
2021-01-05 01:15:00;5;100;-1,81;25;0;0;12,04;2,59;23;-1
2021-01-05 01:30:00;8;100;-1,77;90;0;0;12,04;2,58;154;-1
2021-01-05 01:45:00;11;100;-1,73;43;0;0;12,04;2,55;72;-1
2021-01-05 02:00:00;2;100;-1,69;270;0;0;12,04;2,52;232;-1
2021-01-05 02:15:00;5;100;-1,62;15;0;0;12,03;2,56;44;-1
2021-01-05 02:30:00;8;100;-1,59;348;0;0;12,04;2,53;253;-1
2021-01-05 02:45:00;11;100;-1,53;48;0;0;12,03;2,57;35;-1
2021-01-05 03:00:00;2;100;-1,46;60;0;0;12,03;2,57;154;-1
2021-01-05 03:15:00;5;100;-1,38;85;0;0;12,03;2,57;63;-1
2021-01-05 03:30:00;8;100;-1,33;55;0;0;12,03;2,53;157;-1
2021-01-05 03:45:00;11;100;-1,29;328;0;0;12,03;2,56;140;-1
2021-01-05 04:00:00;2;100;-1,23;105;0;0;12,03;2,54;76;-1
2021-01-05 04:15:00;5;100;-1,23;308;0;0;12,03;2,53;119;-1
2021-01-05 04:30:00;8;100;-1,17;335;0;0;12,03;2,57;143;-1
2021-01-05 04:45:00;11;100;-1,11;35;0;0;12,03;2,54;42;-1
2021-01-05 05:00:00;2;100;-1,11;45;0;0;12,03;2,56;40;-1
2021-01-05 05:15:00;5;100;-1,06;18;0;0;12,03;2,57;132;-1
2021-01-05 05:30:00;8;100;-1,03;88;0;0;12,03;2,55;89;-1
2021-01-05 05:45:00;11;100;-1,02;198;0;0;12,03;2,54;80;-1
2021-01-05 06:00:00;2;100;-1,02;43;0;0;12,03;2,56;146;-1
2021-01-05 06:15:00;5;100;-1;270;0;0;12,03;2,54;243;-1
2021-01-05 06:30:00;8;100;-0,99;88;0;0;12,03;2,54;40;-1
2021-01-05 06:45:00;11;100;-0,98;43;0;0;12,03;2,54;214;-1
2021-01-05 07:00:00;2;100;-0,98;25;0;0;12,02;2,57;34;-1
2021-01-05 07:15:00;5;100;-0,99;48;0;0;12,03;2,66;128;-1
2021-01-05 07:30:00;8;100;-0,96;55;0;0;12,02;2,75;133;-1
2021-01-05 07:45:00;11;100;-0,95;23;0;0;12,02;3,06;30;-1
2021-01-05 08:00:00;2;100;-0,94;20;0;0;12,02;3,62;34;-1
2021-01-05 08:15:00;5;100;-0,89;30;0;0;12,02;4,45;26;-1
2021-01-05 08:30:00;8;100;-0,84;35;0;0;12,02;5,07;44;-1
2021-01-05 08:45:00;11;100;-0,77;68;0;0;12,02;5,66;54;-1
2021-01-05 09:00:00;2;100;-0,72;118;0;0;12,02;6,21;57;-1
2021-01-05 09:15:00;5;100;-0,67;45;0;0;12,02;5,81;61;-1
2021-01-05 09:30:00;8;100;-0,61;340;0;0;12,02;7,71;145;-1
2021-01-05 09:45:00;11;100;-0,55;95;0;0;12,02;7,43;73;-1
2021-01-05 10:00:00;2;100;-0,43;53;0;0;12,02;9,98;47;-1
2021-01-05 10:15:00;5;100;-0,35;150;0;0;12,02;12,18;93;-1
2021-01-05 10:30:00;8;100;-0,26;83;0,37;0;12,02;12,71;65;-1
2021-01-05 10:45:00;11;100;-0,21;48;0;0;12,02;8,32;46;-1
2021-01-05 11:00:00;2;100;-0,21;25;0,1;0;12,02;10,26;133;-1
2021-01-05 11:15:00;5;100;-0,17;28;0,03;0;12,02;12,99;27;-1
2021-01-05 11:30:00;8;100;-0,12;48;0,17;0;12,02;10,68;52;-1
2021-01-05 11:45:00;11;100;-0,11;345;0,03;0;12,02;11,11;238;-1
2021-01-05 12:00:00;2;100;-0,07;13;0,1;0;12,02;10,04;134;-1
2021-01-05 12:15:00;5;100;-0,1;60;0,03;0;12,02;10,19;153;-1
2021-01-05 12:30:00;8;100;-0,07;110;0,07;0;12,02;9,49;46;-1
2021-01-05 12:45:00;11;100;-0,07;75;0,03;0;12,01;9,81;39;-1
2021-01-05 13:00:00;2;100;-0,09;55;0,07;0;12,02;8,44;34;-1
2021-01-05 13:15:00;5;100;-0,11;25;0,23;0;12,06;8,88;176;0
2021-01-05 13:30:00;8;100;-0,16;23;0,03;0;12,07;5,38;35;0
2021-01-05 13:45:00;11;100;-0,21;55;0,17;0;12,06;4,54;147;0
2021-01-05 14:00:00;2;100;-0,2;13;0,13;0;12,06;5,21;127;0
2021-01-05 14:15:00;5;100;-0,24;35;0,07;0;12,06;5,15;141;0
2021-01-05 14:30:00;8;100;-0,19;28;0,2;0;12,06;4,13;41;0
2021-01-05 14:45:00;11;100;-0,21;65;0;0;12,06;3,85;153;0
2021-01-05 15:00:00;2;100;-0,22;230;0;0;12,06;3,6;99;0
2021-01-05 15:15:00;5;100;-0,21;30;0;0;12,06;3,25;34;0
2021-01-05 15:30:00;8;100;-0,24;23;0;0;12,06;3,09;133;0
2021-01-05 15:45:00;11;100;-0,27;30;0;0;12,06;3,02;29;0
2021-01-05 16:00:00;2;100;-0,3;8;0;0;12,06;2,55;233;0
2021-01-05 16:15:00;5;100;-0,33;30;0;0;12,06;2,47;242;0
2021-01-05 16:30:00;8;100;-0,35;348;0;0;12,06;2,47;239;0
2021-01-05 16:45:00;11;100;-0,33;220;0;0;12,06;2,49;95;0
2021-01-05 17:00:00;2;100;-0,32;88;0;0;12,06;2,49;65;0
2021-01-05 17:15:00;5;100;-0,3;13;0;0;12,06;2,48;143;0
2021-01-05 17:30:00;8;100;-0,31;28;0;0;12,06;2,47;39;0
2021-01-05 17:45:00;11;100;-0,28;48;0;0;12,06;2,49;120;0
2021-01-05 18:00:00;2;100;-0,31;28;0;0;12,06;2,52;154;0
2021-01-05 18:15:00;5;100;-0,3;18;0;0;12,06;2,5;22;0
2021-01-05 18:30:00;8;100;-0,27;20;0;0;12,06;2,52;49;0
2021-01-05 18:45:00;11;100;-0,25;48;0;0;12,06;2,54;152;0
2021-01-05 19:00:00;2;100;-0,23;53;0;0;12,06;2,46;38;0
2021-01-05 19:15:00;5;100;-0,22;53;0;0;12,06;2,48;44;0
2021-01-05 19:30:00;8;100;-0,22;43;0;0;12,06;2,5;148;0
2021-01-05 19:45:00;11;100;-0,22;80;0;0;12,06;2,5;138;0
2021-01-05 20:00:00;2;100;-0,22;58;0;0;12,06;2,5;89;0
2021-01-05 20:15:00;5;100;-0,2;308;0;0;12,06;2,47;116;0
2021-01-05 20:30:00;8;100;-0,19;100;0;0;12,06;2,53;138;0
2021-01-05 20:45:00;11;100;-0,18;50;0;0;12,06;2,56;31;0
2021-01-05 21:00:00;2;100;-0,18;195;0;0;12,06;2,51;105;0
2021-01-05 21:15:00;5;100;-0,21;100;0;0;12,06;2,53;54;0
2021-01-05 21:30:00;8;100;-0,2;328;0;0;12,05;2,53;165;0
2021-01-05 21:45:00;11;100;-0,24;40;0;0;12,05;2,54;33;0
2021-01-05 22:00:00;2;100;-0,27;18;0;0;12,05;2,53;119;0
2021-01-05 22:15:00;5;100;-0,3;40;0;0;12,05;2,49;28;0
2021-01-05 22:30:00;8;100;-0,36;58;0;0;12,05;2,54;44;0
2021-01-05 22:45:00;11;100;-0,4;48;0;0;12,05;2,5;48;0
2021-01-05 23:00:00;2;100;-0,45;23;0;0;12,05;2,51;37;0
2021-01-05 23:15:00;5;100;-0,55;28;0;0;12,05;2,53;35;0
2021-01-05 23:30:00;8;100;-0,59;358;0;0;12,05;2,51;151;0
2021-01-05 23:45:00;11;100;-0,61;8;0;0;12,05;2,54;36;0
2021-01-06 00:00:00;2;100;-0,67;38;0;0;12,05;2,51;44;0
2021-01-06 00:15:00;5;100;-0,7;358;0;0;12,05;2,5;149;0
2021-01-06 00:30:00;8;100;-0,75;58;0;0;12,05;2,48;38;0
2021-01-06 00:45:00;11;100;-0,76;55;0;0;12,05;2,51;45;0
2021-01-06 01:00:00;2;100;-0,77;43;0;0;12,05;2,51;55;0
2021-01-06 01:15:00;5;100;-0,81;48;0;0;12,01;2,46;47;-1
2021-01-06 01:30:00;8;100;-0,84;45;0;0;12;2,46;39;-1
2021-01-06 01:45:00;11;100;-0,87;53;0;0;12;2,47;45;-1
2021-01-06 02:00:00;2;100;-0,88;35;0;0;12;2,44;49;-1
2021-01-06 02:15:00;5;100;-0,9;48;0;0;12;2,45;38;-1
2021-01-06 02:30:00;8;100;-0,95;18;0;0;12;2,44;31;-1
2021-01-06 02:45:00;11;100;-0,94;45;0;0;12;2,42;29;-1
2021-01-06 03:00:00;2;100;-1;25;0;0;11,99;2,4;38;-1
2021-01-06 03:15:00;5;100;-1,02;35;0;0;12;2,38;41;-1
2021-01-06 03:30:00;8;100;-1;48;0;0;11,99;2,41;45;-1
2021-01-06 03:45:00;11;100;-1,03;10;0;0;11,99;2,39;31;-1
2021-01-06 04:00:00;2;100;-1,14;48;0;0;11,99;2,43;39;-1
2021-01-06 04:15:00;5;100;-1,13;55;0;0;11,99;2,42;54;-1
2021-01-06 04:30:00;8;100;-1,2;35;0;0;11,99;2,46;38;-1
2021-01-06 04:45:00;11;100;-1,24;38;0;0;11,99;2,44;39;-1
2021-01-06 05:00:00;2;100;-1,21;48;0;0;11,99;2,4;47;-1
2021-01-06 05:15:00;5;100;-1,18;43;0;0;11,99;2,42;49;-1
2021-01-06 05:30:00;8;100;-1,22;28;0;0;11,99;2,42;42;-1
2021-01-06 05:45:00;11;100;-1,17;53;0;0;11,99;2,45;48;-1
2021-01-06 06:00:00;2;100;-1,21;40;0;0;11,99;2,46;34;-1
2021-01-06 06:15:00;5;100;-1,27;30;0;0;11,98;2,47;34;-1
2021-01-06 06:30:00;8;100;-1,22;68;0;0;11,98;2,45;45;-1
2021-01-06 06:45:00;11;100;-1,24;28;0;0;11,98;2,45;41;-1
2021-01-06 07:00:00;2;100;-1,3;345;0;0;11,98;2,47;138;-1
2021-01-06 07:15:00;5;100;-1,27;30;0;0;11,98;2,52;33;-1
2021-01-06 07:30:00;8;100;-1,28;30;0;0;11,98;2,66;32;-1
2021-01-06 07:45:00;11;100;-1,28;28;0;0;11,98;3,22;136;-1
2021-01-06 08:00:00;2;100;-1,28;38;0;0;11,98;4,14;44;-1
2021-01-06 08:15:00;5;100;-1,35;340;0;0;11,98;4,78;121;-1
2021-01-06 08:30:00;8;100;-1,32;45;0;0;11,98;5,45;129;-1
2021-01-06 08:45:00;11;100;-1,29;38;0;0;11,98;6,72;134;-1
2021-01-06 09:00:00;2;100;-1,26;25;0;0;11,98;7,37;143;-1
2021-01-06 09:15:00;5;100;-1,22;18;0;0;11,98;8,82;116;-1
2021-01-06 09:30:00;8;100;-1,13;305;0;0;11,98;10,25;223;-1
2021-01-06 09:45:00;11;100;-1,05;333;0;0;11,98;8,94;230;-1
2021-01-06 10:00:00;2;100;-1,02;30;0;0;11,97;7,62;38;-1
2021-01-06 10:15:00;5;100;-1,02;30;0;0;11,98;7,82;32;-1
2021-01-06 10:30:00;8;100;-1,03;55;0;0;11,97;7,4;128;-1
2021-01-06 10:45:00;11;100;-1;348;0;0;11,97;7,64;271;-1
2021-01-06 11:00:00;2;100;-0,97;258;0;0;11,97;8,42;231;-1
2021-01-06 11:15:00;5;100;-0,95;310;0;0;11,97;8,26;283;-1
2021-01-06 11:30:00;8;100;-0,93;255;0;0;11,97;7,19;250;-1
2021-01-06 11:45:00;11;100;-0,93;268;0;0;11,97;9,91;275;-1
2021-01-06 12:00:00;2;100;-0,89;255;0;0;11,97;9,54;270;-1
2021-01-06 12:15:00;5;100;-0,93;220;0;0;11,97;8,56;228;-1
2021-01-06 12:30:00;8;100;-0,94;275;0;0;11,97;7,51;257;-1
2021-01-06 12:45:00;11;100;-0,93;258;0;0;11,96;6,73;244;-1
2021-01-06 13:00:00;2;100;-0,9;230;0;0;11,97;6,33;262;-1
2021-01-06 13:15:00;5;100;-1,02;258;0;0;12,01;5,85;259;0
2021-01-06 13:30:00;8;100;-0,96;245;0;0;12,02;5,63;252;0
2021-01-06 13:45:00;11;100;-0,97;243;0;0;12,01;5,69;244;0
2021-01-06 14:00:00;2;100;-0,96;208;0;0;12,01;5,8;244;0
2021-01-06 14:15:00;5;100;-0,87;265;0;0;12,01;5,81;263;0
2021-01-06 14:30:00;8;100;-0,8;255;0;0;12,01;6,03;263;0
2021-01-06 14:45:00;11;100;-0,86;250;0;0;12,01;5,34;226;0
2021-01-06 15:00:00;2;100;-0,88;258;0;0;12,01;4,5;269;0
2021-01-06 15:15:00;5;100;-0,86;195;0;0;12,02;3,64;250;0
2021-01-06 15:30:00;8;100;-0,98;255;0;0;12,01;2,93;263;0
2021-01-06 15:45:00;11;100;-1,02;260;0;0;12,01;2,67;267;0
2021-01-06 16:00:00;2;100;-1,08;248;0;0;12,01;2,54;251;0
2021-01-06 16:15:00;5;100;-1,1;268;0;0;12,01;2,51;269;0
2021-01-06 16:30:00;8;100;-1,1;243;0;0;12,01;2,51;254;0
2021-01-06 16:45:00;11;100;-1,13;225;0;0;12,01;2,56;225;0
2021-01-06 17:00:00;2;100;-1,12;238;0;0;12,01;2,53;247;0
2021-01-06 17:15:00;5;100;-1,15;278;0;0;12,01;2,54;260;0
2021-01-06 17:30:00;8;100;-1,15;270;0;0;12,01;2,57;275;0
2021-01-06 17:45:00;11;100;-1,14;215;0;0;12,01;2,55;240;0
2021-01-06 18:00:00;2;100;-1,14;215;0;0;12,01;2,57;244;0
2021-01-06 18:15:00;5;100;-1,16;248;0;0;12,01;2,55;246;0
2021-01-06 18:30:00;8;100;-1,12;235;0;0;12,01;2,59;263;0
2021-01-06 18:45:00;11;100;-1,12;243;0;0;12,01;2,53;246;0
2021-01-06 19:00:00;2;100;-1,1;243;0;0;12,01;2,58;245;0
2021-01-06 19:15:00;5;100;-1,09;245;0;0;12,01;2,53;247;0
2021-01-06 19:30:00;8;100;-1,06;238;0;0;12,01;2,58;244;0
2021-01-06 19:45:00;11;100;-1,07;260;0;0;12,01;2,6;261;0
2021-01-06 20:00:00;2;100;-1,06;258;0;0;12,01;2,54;245;0
2021-01-06 20:15:00;5;100;-1,09;263;0;0;12,01;2,56;255;0
2021-01-06 20:30:00;8;100;-1,1;248;0;0;12,01;2,57;242;0
2021-01-06 20:45:00;11;100;-1,1;253;0;0;12,01;2,61;247;0
2021-01-06 21:00:00;2;100;-1,1;248;0;0;12,01;2,59;250;0
2021-01-06 21:15:00;5;100;-1,1;248;0;0;12,01;2,57;253;0
2021-01-06 21:30:00;8;100;-1,13;265;0;0;12;2,59;238;0
2021-01-06 21:45:00;11;100;-1,13;255;0;0;12;2,59;263;0
2021-01-06 22:00:00;2;100;-1,11;248;0;0;12;2,58;249;0
2021-01-06 22:15:00;5;100;-1,1;260;0;0;12;2,57;254;0
2021-01-06 22:30:00;8;100;-1,08;248;0;0;12;2,59;251;0
2021-01-06 22:45:00;11;100;-1,07;223;0;0;12;2,6;245;0
2021-01-06 23:00:00;2;100;-1,08;255;0;0;12;2,58;248;0
2021-01-06 23:15:00;5;100;-1,06;245;0;0;12;2,59;244;0
2021-01-06 23:30:00;8;100;-1,05;243;0;0;12;2,56;238;0
2021-01-06 23:45:00;11;100;-1,01;218;0;0;12;2,57;232;0
2021-01-07 00:00:00;2;100;-0,93;258;0;0;12;2,61;250;0
2021-01-07 00:15:00;5;100;-0,89;225;0;0;12;2,61;243;0
2021-01-07 00:30:00;8;100;-0,95;245;0;0;12;2,6;238;0
2021-01-07 00:45:00;11;100;-0,96;253;0;0;12;2,63;255;0
2021-01-07 01:00:00;2;100;-0,98;268;0;0;12;2,6;245;0
2021-01-07 01:15:00;5;100;-0,94;248;0;0;11,96;2,58;251;-1
2021-01-07 01:30:00;8;100;-0,9;243;0;0;11,95;2,57;252;-1
2021-01-07 01:45:00;11;100;-0,93;255;0;0;11,95;2,56;264;-1
2021-01-07 02:00:00;2;100;-0,99;235;0;0;11,95;2,56;264;-1
2021-01-07 02:15:00;5;100;-1;260;0;0;11,95;2,49;255;-1
2021-01-07 02:30:00;8;100;-1,03;255;0;0;11,95;2,5;257;-1
2021-01-07 02:45:00;11;100;-1,05;250;0;0;11,95;2,49;248;-1
2021-01-07 03:00:00;2;100;-1,08;248;0;0;11,95;2,55;247;-1
2021-01-07 03:15:00;5;100;-1,1;230;0;0;11,95;2,48;244;-1
2021-01-07 03:30:00;8;100;-1,14;268;0;0;11,94;2,5;254;-1
2021-01-07 03:45:00;11;100;-1,12;245;0;0;11,94;2,48;233;-1
2021-01-07 04:00:00;2;100;-1,09;235;0;0;11,94;2,49;242;-1
2021-01-07 04:15:00;5;100;-1,11;218;0;0;11,94;2,55;234;-1
2021-01-07 04:30:00;8;100;-1,1;235;0;0;11,94;2,5;247;-1
2021-01-07 04:45:00;11;100;-1,11;228;0;0;11,94;2,5;228;-1
2021-01-07 05:00:00;2;100;-1,14;245;0;0;11,94;2,48;236;-1
2021-01-07 05:15:00;5;100;-1,15;228;0;0;11,94;2,53;240;-1
2021-01-07 05:30:00;8;100;-1,19;248;0;0;11,94;2,49;235;-1
2021-01-07 05:45:00;11;100;-1,22;238;0;0;11,94;2,49;237;-1
2021-01-07 06:00:00;2;100;-1,3;230;0;0;11,94;2,5;233;-1
2021-01-07 06:15:00;5;100;-1,29;228;0;0;11,94;2,5;236;-1
2021-01-07 06:30:00;8;100;-1,33;235;0;0;11,94;2,57;226;-1
2021-01-07 06:45:00;11;100;-1,37;228;0;0;11,94;2,51;224;-1
2021-01-07 07:00:00;2;100;-1,39;230;0;0;11,94;2,52;228;-1
2021-01-07 07:15:00;5;100;-1,39;248;0;0;11,93;2,57;240;-1
2021-01-07 07:30:00;8;100;-1,38;228;0;0;11,93;2,69;235;-1
2021-01-07 07:45:00;11;100;-1,35;245;0;0;11,93;3,04;244;-1
2021-01-07 08:00:00;2;100;-1,34;235;0;0;11,93;3,39;239;-1
2021-01-07 08:15:00;5;100;-1,3;233;0;0;11,93;3,89;237;-1
2021-01-07 08:30:00;8;100;-1,25;230;0;0;11,93;4,21;236;-1
2021-01-07 08:45:00;11;100;-1,23;243;0;0;11,93;4,67;242;-1
2021-01-07 09:00:00;2;100;-1,16;235;0;0;11,93;4,91;238;-1
2021-01-07 09:15:00;5;100;-1,12;248;0;0;11,93;4,99;248;-1
2021-01-07 09:30:00;8;100;-1,04;235;0;0;11,93;7,31;238;-1
2021-01-07 09:45:00;11;100;-0,92;258;0;0;11,93;9,67;259;-1
2021-01-07 10:00:00;2;100;-0,85;253;0;0;11,93;8,9;250;-1
2021-01-07 10:15:00;5;100;-0,8;255;0;0;11,93;9,91;248;-1
2021-01-07 10:30:00;8;100;-0,74;248;0;0;11,93;12,6;245;-1
2021-01-07 10:45:00;11;100;-0,64;238;0;0;11,93;11,69;248;-1
2021-01-07 11:00:00;2;100;-0,6;258;0;0;11,93;11,81;254;-1
2021-01-07 11:15:00;5;100;-0,63;238;0;0;11,93;11,84;243;-1
2021-01-07 11:30:00;8;100;-0,72;230;0;0;11,93;14,81;242;-1
2021-01-07 11:45:00;11;100;-0,65;248;0;0;11,93;16,73;244;-1
2021-01-07 12:00:00;2;100;-0,61;233;0;0;11,93;17,38;238;-1
2021-01-07 12:15:00;5;100;-0,52;235;0;0;11,93;17,49;237;-1
2021-01-07 12:30:00;8;100;-0,71;243;0;0;11,93;15,62;246;-1
2021-01-07 12:45:00;11;100;-0,77;240;0;0;11,92;13,02;233;-1
2021-01-07 13:00:00;2;100;-0,76;235;0;0;11,93;12,09;247;-1
2021-01-07 13:15:00;5;100;-0,71;230;0;0;11,97;13,32;233;0
2021-01-07 13:30:00;8;100;-0,67;215;0;0;11,98;10,19;222;0
2021-01-07 13:45:00;11;100;-0,67;235;0;0;11,98;8,5;232;0
2021-01-07 14:00:00;2;100;-0,68;238;0;0;11,98;10,15;237;0
2021-01-07 14:15:00;5;100;-0,71;220;0;0;11,97;7,71;229;0
2021-01-07 14:30:00;8;100;-0,74;208;0;0;11,97;6,48;218;0
2021-01-07 14:45:00;11;100;-0,82;215;0;0;11,97;5,34;217;0
2021-01-07 15:00:00;2;100;-0,86;238;0;0;11,97;4,35;235;0
2021-01-07 15:15:00;5;100;-0,83;228;0;0;11,97;3,53;234;0
2021-01-07 15:30:00;8;100;-0,87;220;0;0;11,97;3,5;233;0
2021-01-07 15:45:00;11;100;-1,03;208;0;0;11,97;2,83;215;0
2021-01-07 16:00:00;2;100;-1,22;215;0;0;11,97;2,63;198;0
2021-01-07 16:15:00;5;100;-1,24;250;0;0;11,97;2,49;232;0
2021-01-07 16:30:00;8;100;-1,15;238;0;0;11,97;2,52;234;0
2021-01-07 16:45:00;11;100;-1,11;230;0;0;11,97;2,5;229;0
2021-01-07 17:00:00;2;100;-1,14;218;0;0;11,97;2,53;227;0
2021-01-07 17:15:00;5;100;-1,21;208;0;0;11,97;2,52;211;0
2021-01-07 17:30:00;8;100;-1,28;215;0;0;11,97;2,51;220;0
2021-01-07 17:45:00;11;100;-1,37;213;0;0;11,97;2,49;223;0
2021-01-07 18:00:00;2;100;-1,4;248;0;0;11,97;2,56;236;0
2021-01-07 18:15:00;5;100;-1,35;228;0;0;11,97;2,54;230;0
2021-01-07 18:30:00;8;100;-1,31;228;0;0;11,97;2,52;227;0
2021-01-07 18:45:00;11;100;-1,37;220;0;0;11,96;2,54;228;0
2021-01-07 19:00:00;2;100;-1,4;228;0;0;11,96;2,53;234;0
2021-01-07 19:15:00;5;100;-1,41;245;0;0;11,96;2,55;237;0
2021-01-07 19:30:00;8;100;-1,43;235;0;0;11,96;2,57;235;0
2021-01-07 19:45:00;11;100;-1,45;230;0;0;11,96;2,55;234;0
2021-01-07 20:00:00;2;100;-1,4;228;0;0;11,96;2,57;237;0
2021-01-07 20:15:00;5;100;-1,4;230;0;0;11,96;2,56;233;0
2021-01-07 20:30:00;8;100;-1,35;230;0;0;11,96;2,59;227;0
2021-01-07 20:45:00;11;100;-1,33;235;0;0;11,96;2,57;235;0
2021-01-07 21:00:00;2;100;-1,3;235;0;0;11,96;2,57;230;0
2021-01-07 21:15:00;5;100;-1,33;238;0;0;11,96;2,58;231;0
2021-01-07 21:30:00;8;100;-1,31;255;0;0;11,96;2,64;249;0
2021-01-07 21:45:00;11;100;-1,33;243;0;0;11,96;2,6;245;0
2021-01-07 22:00:00;2;100;-1,38;243;0;0;11,96;2,61;244;0
2021-01-07 22:15:00;5;100;-1,38;240;0;0;11,96;2,58;243;0
2021-01-07 22:30:00;8;100;-1,41;265;0;0;11,96;2,59;252;0
2021-01-07 22:45:00;11;100;-1,44;243;0;0;11,96;2,58;250;0
2021-01-07 23:00:00;2;100;-1,46;238;0;0;11,96;2,58;248;0
2021-01-07 23:15:00;5;100;-1,45;238;0;0;11,96;2,57;242;0
2021-01-07 23:30:00;8;100;-1,5;248;0;0;11,96;2,56;238;0
2021-01-07 23:45:00;11;100;-1,51;253;0;0;11,96;2,59;256;0
2021-01-08 00:00:00;2;100;-1,53;268;0;0;11,96;2,55;260;0
2021-01-08 00:15:00;5;100;-1,63;238;0;0;11,96;2,53;243;0
2021-01-08 00:30:00;8;100;-1,65;253;0;0;11,95;2,57;249;0
2021-01-08 00:45:00;11;100;-1,67;253;0;0;11,95;2,54;243;0
2021-01-08 01:00:00;2;100;-1,66;245;0;0;11,95;2,56;252;0
2021-01-08 01:15:00;5;100;-1,67;260;0;0;11,91;2,51;248;-1
2021-01-08 01:30:00;8;100;-1,69;260;0;0;11,9;2,51;245;-1
2021-01-08 01:45:00;11;100;-1,72;258;0;0;11,9;2,48;254;-1
2021-01-08 02:00:00;2;100;-1,72;248;0;0;11,9;2,48;247;-1
2021-01-08 02:15:00;5;100;-1,71;255;0;0;11,9;2,43;250;-1
2021-01-08 02:30:00;8;100;-1,83;253;0;0;11,9;2,44;237;-1
