Datum;CycleCounter;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;Windrichtung;Windgeschwindigkeit;Niederschlag;SP_Lite2_Pyranometer;Akku-Spannung;Windrichtung_mittel;Steuerung_MC55i
2021-01-02 04:45:00;45;99,96;-0,91;263;0;0;2;12,03;263;0
2021-01-02 04:50:00;50;99,97;-0,91;263;0;0;3;12,03;263;0
2021-01-02 04:55:00;55;99,97;-0,94;263;0;0;2;12,03;263;0
2021-01-02 05:00:00;0;99,96;-0,93;263;0;0;2;12,01;263;0
2021-01-02 05:05:00;5;99,97;-0,97;263;0;0;2;12,03;263;0
2021-01-02 05:10:00;10;99,97;-0,98;263;0;0;2;12,03;263;0
2021-01-02 05:15:00;15;99,96;-0,97;263;0;0;2;12,03;263;0
2021-01-02 05:20:00;20;99,96;-0,97;263;0;0;2;12,03;263;0
2021-01-02 05:25:00;25;99,97;-1,04;263;0;0;2;12,03;263;0
2021-01-02 05:30:00;30;99,97;-1,07;263;0;0;2;12,03;263;0
2021-01-02 05:35:00;35;99,98;-1,07;263;0;0;2;12,03;263;0
2021-01-02 05:40:00;40;99,97;-1,07;263;0;0;3;12,03;263;0
2021-01-02 05:45:00;45;99,98;-1,1;263;0;0;3;12,03;263;0
2021-01-02 05:50:00;50;99,98;-1,06;263;0;0;2;12,03;263;0
2021-01-02 05:55:00;55;99,98;-1,04;263;0;0;2;12,03;263;0
2021-01-02 06:00:00;0;99,98;-1,08;263;0;0;3;12,01;263;0
2021-01-02 06:05:00;5;99,98;-1,05;263;0;0;2;12,03;263;0
2021-01-02 06:10:00;10;99,98;-1,05;263;0;0;2;12,03;263;0
2021-01-02 06:15:00;15;99,98;-1,1;263;0;0;3;12,03;263;0
2021-01-02 06:20:00;20;99,98;-1,11;263;0;0;3;12,03;263;0
2021-01-02 06:25:00;25;99,98;-1,1;263;0;0;3;12,03;263;0
2021-01-02 06:30:00;30;99,98;-1,13;263;0;0;3;12,03;263;0
2021-01-02 06:35:00;35;99,98;-1,16;263;0;0;3;12,03;263;0
2021-01-02 06:40:00;40;99,98;-1,18;263;0;0;2;12,03;263;0
2021-01-02 06:45:00;45;99,97;-1,19;263;0;0;2;12,03;263;0
2021-01-02 06:50:00;50;99,98;-1,19;263;0;0;3;12,03;263;0
2021-01-02 06:55:00;55;99,97;-1,18;263;0;0;3;12,03;263;0
2021-01-02 07:00:00;0;99,97;-1,16;263;0;0;3;11,99;263;-1
2021-01-02 07:05:00;5;99,98;-1,15;263;0;0;3;12;263;-1
2021-01-02 07:10:00;10;99,97;-1,18;263;0;0;3;11,99;263;-1
2021-01-02 07:15:00;15;99,97;-1,15;263;0;0;3;11,99;263;-1
2021-01-02 07:20:00;20;99,97;-1,16;263;0;0;3;11,99;263;-1
2021-01-02 07:25:00;25;99,97;-1,12;263;0;0;3;11,99;263;-1
2021-01-02 07:30:00;30;99,98;-1,13;263;0;0;4;11,99;263;-1
2021-01-02 07:35:00;35;99,98;-1,16;263;0;0;4;11,98;263;-1
2021-01-02 07:40:00;40;99,97;-1,13;263;0;0;4;11,98;263;-1
2021-01-02 07:45:00;45;99,97;-1,12;263;0;0;5;11,98;263;-1
2021-01-02 07:50:00;50;99,98;-1,13;263;0;0;7;11,98;263;-1
2021-01-02 07:55:00;55;99,98;-1,13;263;0;0;6;11,98;263;-1
2021-01-02 08:00:00;0;99,98;-1,17;263;0;0;11;11,97;263;-1
2021-01-02 08:05:00;5;99,98;-1,09;263;0;0;12;11,99;263;-1
2021-01-02 08:10:00;10;99,98;-1,09;263;0;0;12;11,99;263;-1
2021-01-02 08:15:00;15;99,98;-1,03;263;0;0;14;11,99;263;-1
2021-01-02 08:20:00;20;99,98;-1,02;263;0;0;16;11,99;263;-1
2021-01-02 08:25:00;25;99,98;-1,03;263;0;0;17;12;263;-1
2021-01-02 08:30:00;30;99,98;-1;263;0;0;18;12;263;-1
2021-01-02 08:35:00;35;99,98;-0,9;263;0;0;20;12;263;-1
2021-01-02 08:40:00;40;99,99;-0,9;263;0;0;20;12;263;-1
2021-01-02 08:45:00;45;99,99;-0,88;263;0;0;23;12,01;263;-1
2021-01-02 08:50:00;50;99,98;-0,8;263;0;0;22;12,01;263;-1
2021-01-02 08:55:00;55;99,99;-0,74;263;0;0;23;12,01;263;-1
2021-01-02 09:00:00;0;99,99;-0,76;263;0;0;21;11,98;263;-1
2021-01-02 09:05:00;5;99,99;-0,76;263;0;0;23;12,01;263;-1
2021-01-02 09:10:00;10;99,99;-0,72;263;0;0;27;12,01;263;-1
2021-01-02 09:15:00;15;100;-0,67;263;0;0;29;12,02;263;-1
2021-01-02 09:20:00;20;100;-0,65;263;0;0;28;12,02;263;-1
2021-01-02 09:25:00;25;100;-0,69;263;0;0;29;12,02;263;-1
2021-01-02 09:30:00;30;100;-0,58;255;0;0;33;12,02;255;-1
2021-01-02 09:35:00;35;100,01;-0,53;38;0;0;37;12,03;38;-1
2021-01-02 09:40:00;40;100,01;-0,54;30;0;0;39;12,04;30;-1
2021-01-02 09:45:00;45;100,01;-0,42;30;0;0;36;12,04;30;-1
2021-01-02 09:50:00;50;100,01;-0,35;38;0,9;0;38;12,04;38;-1
2021-01-02 09:55:00;55;100,02;-0,3;20;0,8;0;39;12,05;20;-1
2021-01-02 10:00:00;0;100,01;-0,38;15;0,6;0;42;12,03;15;-1
2021-01-02 10:05:00;5;100,03;-0,37;38;0,5;0;44;12,06;38;-1
2021-01-02 10:10:00;10;100,02;-0,23;245;0,4;0;45;12,06;245;-1
2021-01-02 10:15:00;15;100,02;-0,2;105;0,8;0;46;12,07;105;-1
2021-01-02 10:20:00;20;100,02;-0,17;275;0,4;0;49;12,08;275;-1
2021-01-02 10:25:00;25;100,02;-0,21;330;0,8;0;52;12,09;330;-1
2021-01-02 10:30:00;30;100,02;-0,18;5;1,5;0;52;12,1;5;-1
2021-01-02 10:35:00;35;100,03;-0,23;350;0,9;0;51;12,1;350;-1
2021-01-02 10:40:00;40;100,05;-0,13;23;0,3;0;34;12,02;23;-1
2021-01-02 10:45:00;45;100,04;-0,1;3;2,7;0;50;11,91;3;-1
2021-01-02 10:50:00;50;100,04;-0,13;3;0,9;0;46;12,03;3;-1
2021-01-02 10:55:00;55;100,03;-0,15;328;1;0;46;12,05;328;-1
2021-01-02 11:00:00;0;100,03;-0,09;13;0,9;0;41;12,04;13;-1
2021-01-02 11:05:00;5;100,03;0,02;280;0,3;0;45;12,07;280;-1
2021-01-02 11:10:00;10;100,03;0,04;348;0,4;0;45;12,08;348;-1
2021-01-02 11:15:00;15;100,03;0,13;13;0,5;0;48;12,09;13;-1
2021-01-02 11:20:00;20;100,05;0,06;340;0,6;0;50;12,11;340;-1
2021-01-02 11:25:00;25;100,04;0,05;248;0,4;0;49;12,12;248;-1
2021-01-02 11:30:00;30;100,04;0,18;83;0,8;0;48;12,13;83;-1
2021-01-02 11:35:00;35;100,04;0,27;15;0,8;0;48;12,14;15;-1
2021-01-02 11:40:00;40;100,05;0,02;35;0,8;0;47;12,14;35;-1
2021-01-02 11:45:00;45;100,04;0,12;98;0,9;0;51;12,16;98;-1
2021-01-02 11:50:00;50;100,03;0,2;25;1,2;0;51;12,17;25;-1
2021-01-02 11:55:00;55;100,04;0,09;35;0,5;0;56;12,18;35;-1
2021-01-02 12:00:00;0;100,04;0,18;85;0,4;0;62;12,19;85;-1
2021-01-02 12:05:00;5;100,04;0,12;345;1,6;0,1;59;12,23;345;-1
2021-01-02 12:10:00;10;100,05;0,15;350;1,1;0;59;12,25;350;-1
2021-01-02 12:15:00;15;100,05;0,16;18;1,6;0;59;12,27;18;-1
2021-01-02 12:20:00;20;100,05;0,18;38;1,6;0;57;12,29;38;-1
2021-01-02 12:25:00;25;100,06;0,22;323;1,6;0;56;12,3;323;-1
2021-01-02 12:30:00;30;100,05;0,19;35;1;0;49;12,31;35;-1
2021-01-02 12:35:00;35;100,05;0,25;358;0,4;0;46;12,32;358;-1
2021-01-02 12:40:00;40;100,04;0,15;18;1,8;0;46;12,33;18;-1
2021-01-02 12:45:00;45;100,06;0,03;38;2,9;0;47;12,35;38;-1
2021-01-02 12:50:00;50;100,04;0,15;88;1,2;0;46;12,39;88;-1
2021-01-02 12:55:00;55;100,05;0,12;105;0,6;0;45;12,42;105;-1
2021-01-02 13:00:00;0;100,05;0,16;13;0,6;0;40;12,4;13;-1
2021-01-02 13:05:00;5;100,04;0,08;108;0,5;0;34;12,41;108;-1
2021-01-02 13:10:00;10;100,04;0,1;108;2,3;0;31;12,41;108;-1
2021-01-02 13:15:00;15;100,04;-0,07;85;2,8;0;30;12,41;85;-1
2021-01-02 13:20:00;20;100,03;-0,01;15;1,1;0;31;12,42;15;-1
2021-01-02 13:25:00;25;100,04;-0,02;95;1,4;0;31;12,43;95;-1
2021-01-02 13:30:00;30;100,04;-0,08;85;0,8;0;27;12,42;85;-1
2021-01-02 13:35:00;35;100,04;-0,05;23;0,4;0;30;12,43;23;-1
2021-01-02 13:40:00;40;100,03;-0,12;13;0,3;0;28;12,43;13;-1
2021-01-02 13:45:00;45;100,03;-0,06;268;1,2;0,1;26;12,43;268;-1
2021-01-02 13:50:00;50;100,04;-0,12;278;0;0;23;12,42;278;-1
2021-01-02 13:55:00;55;100,02;-0,16;348;0,3;0;22;12,42;348;-1
2021-01-02 14:00:00;0;100,03;-0,16;280;0,5;0;22;12,39;280;-1
2021-01-02 14:05:00;5;100,03;-0,23;83;2,9;0;24;12,41;83;-1
2021-01-02 14:10:00;10;100,03;-0,26;23;1;0;24;12,42;23;-1
2021-01-02 14:15:00;15;100,02;-0,25;38;2,5;0;26;12,43;38;-1
2021-01-02 14:20:00;20;100,03;-0,3;13;1;0;24;12,43;13;-1
2021-01-02 14:25:00;25;100,04;-0,33;25;2,4;0;19;12,42;25;-1
2021-01-02 14:30:00;30;100,04;-0,42;30;0,8;0;18;12,41;30;-1
2021-01-02 14:35:00;35;100,05;-0,51;38;1,7;0;16;12,4;38;-1
2021-01-02 14:40:00;40;100,06;-0,55;98;0,3;0;14;12,38;98;-1
2021-01-02 14:45:00;45;100,04;-0,58;15;1,3;0;11;12,36;15;-1
2021-01-02 14:50:00;50;100,03;-0,59;95;0,8;0;8;12,34;95;-1
2021-01-02 14:55:00;55;100,03;-0,69;110;3,7;0;6;12,32;110;-1
2021-01-02 15:00:00;0;100,05;-0,69;328;2;0;5;12,28;328;-1
2021-01-02 15:05:00;5;100,04;-0,72;355;0,4;0;5;12,29;355;-1
2021-01-02 15:10:00;10;100,02;-0,8;28;2,2;0;5;12,27;28;-1
2021-01-02 15:15:00;15;100,04;-0,86;93;1,5;0;5;12,26;93;-1
2021-01-02 15:20:00;20;100,04;-0,84;115;3,6;0;4;12,24;115;-1
2021-01-02 15:25:00;25;100,04;-0,9;103;0,7;0;4;12,23;103;-1
2021-01-02 15:30:00;30;100,04;-0,89;278;1,5;0;3;12,22;278;-1
2021-01-02 15:35:00;35;100,04;-0,9;105;0,2;0;3;12,21;105;-1
2021-01-02 15:40:00;40;100,03;-0,97;110;1,8;0;3;12,19;110;-1
2021-01-02 15:45:00;45;100,04;-0,98;15;2,3;0;3;12,18;15;-1
2021-01-02 15:50:00;50;100,06;-1;93;1,3;0;3;12,17;93;-1
2021-01-02 15:55:00;55;100,05;-1;120;1,4;0;2;12,16;120;-1
2021-01-02 16:00:00;0;100,05;-1,1;353;2;0;2;12,13;353;-1
2021-01-02 16:05:00;5;100,04;-1,17;95;2,4;0;2;12,14;95;-1
2021-01-02 16:10:00;10;100,03;-1,14;120;0,7;0;2;12,13;120;-1
2021-01-02 16:15:00;15;100,04;-1,22;28;0,9;0;2;12,13;28;-1
2021-01-02 16:20:00;20;100,03;-1,22;28;0,9;0;2;12,12;28;-1
2021-01-02 16:25:00;25;100,03;-1,23;15;0,5;0;2;12,11;15;-1
2021-01-02 16:30:00;30;100,03;-1,28;358;1,8;0;2;12,1;358;-1
2021-01-02 16:35:00;35;100,03;-1,31;3;0,2;0;2;12,09;3;-1
2021-01-02 16:40:00;40;100,04;-1,33;25;1;0;2;12,09;25;-1
2021-01-02 16:45:00;45;100,03;-1,33;40;2,6;0;2;12,08;40;-1
2021-01-02 16:50:00;50;100,05;-1,28;120;1,3;0;2;12,07;120;-1
2021-01-02 16:55:00;55;100,02;-1,38;105;1,6;0;2;12,07;105;-1
2021-01-02 17:00:00;0;100,03;-1,37;20;1,7;0;2;12,04;20;-1
2021-01-02 17:05:00;5;100,03;-1,41;23;1;0;2;12,07;23;0
2021-01-02 17:10:00;10;100,04;-1,36;345;1,2;0;2;12,07;345;0
2021-01-02 17:15:00;15;100,03;-1,39;38;3,2;0;2;12,07;38;0
2021-01-02 17:20:00;20;100,04;-1,39;88;0,8;0;2;12,07;88;0
2021-01-02 17:25:00;25;100,04;-1,39;30;1,5;0;2;12,07;30;0
2021-01-02 17:30:00;30;100,03;-1,41;335;0,6;0;2;12,07;335;0
2021-01-02 17:35:00;35;100,02;-1,42;5;1,8;0;2;12,07;5;0
2021-01-02 17:40:00;40;100,02;-1,37;83;0,7;0;2;12,07;83;0
2021-01-02 17:45:00;45;100,02;-1,42;30;1,5;0;2;12,07;30;0
2021-01-02 17:50:00;50;100,03;-1,44;348;0,6;0;2;12,06;348;0
2021-01-02 17:55:00;55;100,03;-1,4;93;1,5;0;2;12,06;93;0
2021-01-02 18:00:00;0;100,03;-1,42;0;0;0;2;12,04;0;0
2021-01-02 18:05:00;5;100,02;-1,44;105;0,9;0;2;12,06;105;0
2021-01-02 18:10:00;10;100,04;-1,48;358;1,3;0;2;12,06;358;0
2021-01-02 18:15:00;15;100,05;-1,47;35;2,1;0;2;12,06;35;0
2021-01-02 18:20:00;20;100,05;-1,49;30;1,8;0;2;12,05;30;0
2021-01-02 18:25:00;25;100,04;-1,53;5;0,8;0;2;12,05;5;0
2021-01-02 18:30:00;30;100,04;-1,53;35;1,8;0;2;12,05;35;0
2021-01-02 18:35:00;35;100,04;-1,51;335;0;0;2;12,05;335;0
2021-01-02 18:40:00;40;100,04;-1,53;90;0;0;2;12,05;90;0
2021-01-02 18:45:00;45;100,04;-1,55;30;0;0;2;12,05;30;0
2021-01-02 18:50:00;50;100,03;-1,51;245;0;0;2;12,05;245;0
2021-01-02 18:55:00;55;100,04;-1,56;35;0;0;2;12,05;35;0
2021-01-02 19:00:00;0;100,05;-1,61;113;0;0;2;12,02;113;0
2021-01-02 19:05:00;5;100,05;-1,66;95;0;0;2;12,04;95;0
2021-01-02 19:10:00;10;100,03;-1,66;103;0;0;2;12,04;103;0
2021-01-02 19:15:00;15;100,03;-1,7;88;0;0;2;12,04;88;0
2021-01-02 19:20:00;20;100,05;-1,69;35;0;0;2;12,04;35;0
2021-01-02 19:25:00;25;100,05;-1,72;15;0;0;2;12,04;15;0
2021-01-02 19:30:00;30;100,04;-1,71;15;0;0;2;12,04;15;0
2021-01-02 19:35:00;35;100,05;-1,72;15;0;0;3;12,04;15;0
2021-01-02 19:40:00;40;100,05;-1,72;15;0;0;2;12,04;15;0
2021-01-02 19:45:00;45;100,05;-1,71;15;0;0;2;12,04;15;0
2021-01-02 19:50:00;50;100,03;-1,72;15;0;0;2;12,04;15;0
2021-01-02 19:55:00;55;100,04;-1,71;15;0;0;2;12,04;15;0
2021-01-02 20:00:00;0;100,03;-1,73;15;0;0;3;12,01;15;0
2021-01-02 20:05:00;5;100,03;-1,74;15;0;0;2;12,04;15;0
2021-01-02 20:10:00;10;100,03;-1,78;15;0;0;2;12,03;15;0
2021-01-02 20:15:00;15;100,03;-1,77;15;0;0;2;12,03;15;0
2021-01-02 20:20:00;20;100,03;-1,78;15;0;0;2;12,03;15;0
2021-01-02 20:25:00;25;100,03;-1,8;15;0;0;2;12,03;15;0
2021-01-02 20:30:00;30;100,03;-1,83;15;0;0;2;12,03;15;0
2021-01-02 20:35:00;35;100,04;-1,76;15;0;0;3;12,03;15;0
2021-01-02 20:40:00;40;100,04;-1,76;15;0;0;2;12,03;15;0
2021-01-02 20:45:00;45;100,02;-1,81;15;0;0;2;12,03;15;0
2021-01-02 20:50:00;50;100,04;-1,74;15;0;0;3;12,03;15;0
2021-01-02 20:55:00;55;100,05;-1,75;15;0;0;2;12,03;15;0
2021-01-02 21:00:00;0;100,05;-1,77;15;0;0;2;12,01;15;0
2021-01-02 21:05:00;5;100,04;-1,75;15;0;0;2;12,03;15;0
2021-01-02 21:10:00;10;100,05;-1,73;15;0;0;2;12,03;15;0
2021-01-02 21:15:00;15;100,03;-1,75;15;0;0;3;12,03;15;0
2021-01-02 21:20:00;20;100,03;-1,79;15;0;0;2;12,03;15;0
2021-01-02 21:25:00;25;100,05;-1,76;15;0;0;2;12,03;15;0
2021-01-02 21:30:00;30;100,05;-1,72;15;0;0;2;12,03;15;0
2021-01-02 21:35:00;35;100,05;-1,7;15;0;0;2;12,02;15;0
2021-01-02 21:40:00;40;100,04;-1,71;15;0;0;2;12,02;15;0
2021-01-02 21:45:00;45;100,04;-1,72;15;0;0;2;12,02;15;0
2021-01-02 21:50:00;50;100,03;-1,78;15;0;0;3;12,02;15;0
2021-01-02 21:55:00;55;100,05;-1,78;15;0;0;3;12,02;15;0
2021-01-02 22:00:00;0;100,03;-1,76;15;0;0;2;12;15;0
2021-01-02 22:05:00;5;100,03;-1,73;15;0;0;2;12,02;15;0
2021-01-02 22:10:00;10;100,05;-1,78;15;0;0;2;12,02;15;0
2021-01-02 22:15:00;15;100,05;-1,77;15;0;0;2;12,02;15;0
2021-01-02 22:20:00;20;100,05;-1,77;15;0;0;2;12,02;15;0
2021-01-02 22:25:00;25;100,05;-1,78;15;0;0;3;12,02;15;0
2021-01-02 22:30:00;30;100,05;-1,81;15;0;0;2;12,02;15;0
2021-01-02 22:35:00;35;100,04;-1,82;15;0;0;3;12,02;15;0
2021-01-02 22:40:00;40;100,04;-1,76;15;0;0;2;12,02;15;0
2021-01-02 22:45:00;45;100,05;-1,82;15;0;0;2;12,02;15;0
2021-01-02 22:50:00;50;100,04;-1,87;15;0;0;2;12,02;15;0
2021-01-02 22:55:00;55;100,05;-1,86;15;0;0;3;12,02;15;0
2021-01-02 23:00:00;0;100,04;-1,89;15;0;0;2;12;15;0
2021-01-02 23:05:00;5;100,04;-1,82;15;0;0;3;12,02;15;0
2021-01-02 23:10:00;10;100,04;-1,89;15;0;0;2;12,02;15;0
2021-01-02 23:15:00;15;100,05;-1,87;15;0;0;2;12,02;15;0
2021-01-02 23:20:00;20;100,05;-1,89;15;0;0;2;12,02;15;0
2021-01-02 23:25:00;25;100,05;-1,86;15;0;0;2;12,02;15;0
2021-01-02 23:30:00;30;100,05;-1,87;15;0;0;2;12,02;15;0
2021-01-02 23:35:00;35;100,04;-1,9;15;0;0;2;12,02;15;0
2021-01-02 23:40:00;40;100,05;-1,89;15;0;0;3;12,02;15;0
2021-01-02 23:45:00;45;100,05;-1,86;15;0;0;3;12,02;15;0
2021-01-02 23:50:00;50;100,04;-1,89;15;0;0;2;12,02;15;0
2021-01-02 23:55:00;55;100,04;-1,89;15;0;0;3;12,02;15;0
2021-01-03 00:00:00;0;100,05;-1,86;15;0;0;3;11,99;15;0
2021-01-03 00:05:00;5;100,04;-1,88;15;0;0;2;12,02;15;0
2021-01-03 00:10:00;10;100,03;-1,86;15;0;0;2;12,02;15;0
2021-01-03 00:15:00;15;100,03;-1,89;15;0;0;3;12,02;15;0
2021-01-03 00:20:00;20;100,04;-1,87;15;0;0;2;12,01;15;0
2021-01-03 00:25:00;25;100,03;-1,91;15;0;0;2;12,01;15;0
2021-01-03 00:30:00;30;100,03;-1,87;15;0;0;3;12,01;15;0
2021-01-03 00:35:00;35;100,04;-1,91;15;0;0;2;12,01;15;0
2021-01-03 00:40:00;40;100,04;-1,91;15;0;0;2;12,01;15;0
2021-01-03 00:45:00;45;100,04;-1,92;15;0;0;2;12,01;15;0
2021-01-03 00:50:00;50;100,04;-1,9;15;0;0;2;12,01;15;0
2021-01-03 00:55:00;55;100,04;-1,89;15;0;0;2;12,01;15;0
2021-01-03 01:00:00;0;100,04;-1,87;15;0;0;2;11,99;15;0
2021-01-03 01:05:00;5;100,03;-1,91;15;0;0;2;12,01;15;0
2021-01-03 01:10:00;10;100,03;-1,89;15;0;0;3;12,01;15;0
2021-01-03 01:15:00;15;100,03;-1,84;15;0;0;2;12,01;15;0
2021-01-03 01:20:00;20;100,04;-1,87;15;0;0;2;12,01;15;0
2021-01-03 01:25:00;25;100,04;-1,87;15;0;0;2;12,01;15;0
2021-01-03 01:30:00;30;100,03;-1,85;15;0;0;3;12,01;15;0
2021-01-03 01:35:00;35;100,05;-1,89;15;0;0;3;12,01;15;0
2021-01-03 01:40:00;40;100,03;-1,88;15;0;0;2;12,01;15;0
2021-01-03 01:45:00;45;100,04;-1,86;15;0;0;2;12,01;15;0
2021-01-03 01:50:00;50;100,02;-1,89;15;0;0;2;12,01;15;0
2021-01-03 01:55:00;55;100,04;-1,91;15;0;0;3;12,01;15;0
2021-01-03 02:00:00;0;100,05;-1,88;15;0;0;3;11,99;15;0
2021-01-03 02:05:00;5;100,04;-1,86;15;0;0;3;12,01;15;0
2021-01-03 02:10:00;10;100,03;-1,89;15;0;0;2;12,01;15;0
2021-01-03 02:15:00;15;100,02;-1,89;15;0;0;3;12,01;15;0
2021-01-03 02:20:00;20;100,03;-1,89;15;0;0;3;12,01;15;0
2021-01-03 02:25:00;25;100,04;-1,84;15;0;0;3;12,01;15;0
2021-01-03 02:30:00;30;100,03;-1,9;15;0;0;3;12,01;15;0
2021-01-03 02:35:00;35;100,03;-1,86;15;0;0;3;12,01;15;0
2021-01-03 02:40:00;40;100,03;-1,88;15;0;0;3;12,01;15;0
2021-01-03 02:45:00;45;100,03;-1,89;15;0;0;2;12,01;15;0
2021-01-03 02:50:00;50;100,03;-1,86;15;0;0;3;12,01;15;0
2021-01-03 02:55:00;55;100,03;-1,88;15;0;0;3;12,01;15;0
2021-01-03 03:00:00;0;100,03;-1,85;15;0;0;2;11,98;15;0
2021-01-03 03:05:00;5;100,03;-1,86;15;0;0;3;12,01;15;0
2021-01-03 03:10:00;10;100,03;-1,85;15;0;0;3;12,01;15;0
2021-01-03 03:15:00;15;100,03;-1,81;15;0;0;3;12,01;15;0
2021-01-03 03:20:00;20;100,04;-1,83;15;0;0;3;12,01;15;0
2021-01-03 03:25:00;25;100,03;-1,83;15;0;0;2;12,01;15;0
2021-01-03 03:30:00;30;100,03;-1,81;15;0;0;3;12,01;15;0
2021-01-03 03:35:00;35;100,03;-1,78;15;0;0;3;12,01;15;0
2021-01-03 03:40:00;40;100,03;-1,75;15;0;0;3;12,01;15;0
2021-01-03 03:45:00;45;100,03;-1,79;15;0;0;3;12,01;15;0
2021-01-03 03:50:00;50;100,02;-1,83;15;0;0;3;12,01;15;0
2021-01-03 03:55:00;55;100,03;-1,8;15;0;0;3;12,01;15;0
2021-01-03 04:00:00;0;100,04;-1,81;15;0;0;3;11,98;15;0
2021-01-03 04:05:00;5;100,03;-1,86;15;0;0;3;12,01;15;0
2021-01-03 04:10:00;10;100,03;-1,87;15;0;0;3;12,01;15;0
2021-01-03 04:15:00;15;100,03;-1,91;15;0;0;3;12,01;15;0
2021-01-03 04:20:00;20;100,01;-1,91;15;0;0;3;12,01;15;0
2021-01-03 04:25:00;25;100,01;-1,96;15;0;0;3;12,01;15;0
2021-01-03 04:30:00;30;100,01;-1,96;15;0;0;3;12,01;15;0
2021-01-03 04:35:00;35;100;-2,01;15;0;0;2;12;15;0
2021-01-03 04:40:00;40;99,99;-2;15;0;0;2;12;15;0
2021-01-03 04:45:00;45;100;-2,03;15;0;0;3;12;15;0
2021-01-03 04:50:00;50;100,02;-2,06;15;0;0;3;12;15;0
2021-01-03 04:55:00;55;100,01;-2,08;15;0;0;3;12;15;0
2021-01-03 05:00:00;0;100,01;-2,05;15;0;0;3;11,98;15;0
2021-01-03 05:05:00;5;100,01;-2,04;15;0;0;3;12,01;15;0
2021-01-03 05:10:00;10;100,01;-2,09;15;0;0;3;12;15;0
2021-01-03 05:15:00;15;100,01;-2,09;15;0;0;3;12;15;0
2021-01-03 05:20:00;20;100,01;-2,1;15;0;0;3;12;15;0
2021-01-03 05:25:00;25;100,01;-2,11;15;0;0;3;12;15;0
2021-01-03 05:30:00;30;100,01;-2,12;15;0;0;3;12;15;0
2021-01-03 05:35:00;35;99,99;-2,08;15;0;0;3;12;15;0
2021-01-03 05:40:00;40;100,01;-2,11;15;0;0;3;12;15;0
2021-01-03 05:45:00;45;99,99;-2,06;15;0;0;3;12;15;0
2021-01-03 05:50:00;50;99,99;-2,07;15;0;0;3;12;15;0
2021-01-03 05:55:00;55;100;-2,08;15;0;0;3;12;15;0
2021-01-03 06:00:00;0;99,99;-2,04;15;0;0;3;11,98;15;0
2021-01-03 06:05:00;5;99,99;-2,05;15;0;0;3;12;15;0
2021-01-03 06:10:00;10;99,99;-2,01;15;0;0;3;12;15;0
2021-01-03 06:15:00;15;99,99;-2,01;15;0;0;3;12;15;0
2021-01-03 06:20:00;20;100;-1,99;15;0;0;3;12;15;0
2021-01-03 06:25:00;25;99,99;-1,99;15;0;0;3;12;15;0
2021-01-03 06:30:00;30;100;-1,97;15;0;0;3;12;15;0
2021-01-03 06:35:00;35;100;-1,95;15;0;0;3;12;15;0
2021-01-03 06:40:00;40;100;-1,97;15;0;0;3;12;15;0
2021-01-03 06:45:00;45;99,99;-1,96;15;0;0;3;12;15;0
2021-01-03 06:50:00;50;99,99;-1,97;15;0;0;3;12;15;0
2021-01-03 06:55:00;55;99,99;-1,95;15;0;0;3;12;15;0
2021-01-03 07:00:00;0;100;-1,97;15;0;0;3;11,96;15;-1
2021-01-03 07:05:00;5;99,99;-1,95;15;0;0;3;11,97;15;-1
2021-01-03 07:10:00;10;100;-1,95;15;0;0;3;11,97;15;-1
2021-01-03 07:15:00;15;100;-1,92;15;0;0;3;11,96;15;-1
2021-01-03 07:20:00;20;100;-1,93;15;0;0;3;11,96;15;-1
2021-01-03 07:25:00;25;99,99;-1,92;15;0;0;3;11,96;15;-1
2021-01-03 07:30:00;30;100;-1,92;15;0;0;3;11,96;15;-1
2021-01-03 07:35:00;35;100;-1,91;15;0;0;4;11,95;15;-1
2021-01-03 07:40:00;40;99,98;-1,89;15;0;0;4;11,95;15;-1
2021-01-03 07:45:00;45;99,99;-1,88;15;0;0;4;11,95;15;-1
2021-01-03 07:50:00;50;99,98;-1,86;15;0;0;5;11,95;15;-1
2021-01-03 07:55:00;55;99,98;-1,83;15;0;0;5;11,95;15;-1
2021-01-03 08:00:00;0;99,98;-1,79;15;0;0;6;11,93;15;-1
2021-01-03 08:05:00;5;99,98;-1,8;15;0;0;7;11,95;15;-1
2021-01-03 08:10:00;10;99,98;-1,76;15;0;0;9;11,96;15;-1
2021-01-03 08:15:00;15;99,98;-1,72;15;0;0;10;11,95;15;-1
2021-01-03 08:20:00;20;100;-1,69;15;0;0;12;11,96;15;-1
2021-01-03 08:25:00;25;100;-1,64;15;0;0;13;11,96;15;-1
2021-01-03 08:30:00;30;100;-1,54;15;0;0;14;11,96;15;-1
2021-01-03 08:35:00;35;99,99;-1,55;15;0;0;12;11,96;15;-1
2021-01-03 08:40:00;40;99,99;-1,48;15;0;0;13;11,96;15;-1
2021-01-03 08:45:00;45;99,99;-1,45;15;0;0;13;11,96;15;-1
2021-01-03 08:50:00;50;99,99;-1,41;15;0;0;15;11,97;15;-1
2021-01-03 08:55:00;55;100;-1,32;15;0;0;14;11,97;15;-1
2021-01-03 09:00:00;0;100;-1,32;15;0;0;15;11,94;15;-1
2021-01-03 09:05:00;5;100;-1,3;15;0;0;15;11,97;15;-1
2021-01-03 09:10:00;10;99,99;-1,37;15;0;0;13;11,96;15;-1
