Datum;CycleCounter;UB;Hygro_S3_r.Feuchte;Hygro_S3_Temperatur;SP_Lite_Pyranometer;Windrichtung;Windgeschwindigkeit;Niederschlag;Steuerung_MC35i
2021-01-02 06:05:00;1;12,45;100,18;-1,47;2;15;0;0;-1
2021-01-02 06:10:00;2;12,45;100,18;-1,52;2;15;0;0;-1
2021-01-02 06:15:00;3;12,45;100,18;-1,56;2;15;0;0;-1
2021-01-02 06:20:00;4;12,45;100,18;-1,55;2;15;0;0;-1
2021-01-02 06:25:00;5;12,45;100,17;-1,52;2;15;0;0;-1
2021-01-02 06:30:00;6;12,45;100,17;-1,52;2;15;0;0;-1
2021-01-02 06:35:00;7;12,45;100,17;-1,52;2;15;0;0;-1
2021-01-02 06:40:00;8;12,45;100,17;-1,54;2;15;0;0;-1
2021-01-02 06:45:00;9;12,45;100,18;-1,55;2;15;0;0;-1
2021-01-02 06:50:00;10;12,45;100,17;-1,56;2;15;0;0;-1
2021-01-02 06:55:00;11;12,45;100,18;-1,53;3;15;0;0;-1
2021-01-02 07:00:00;0;12,45;100,18;-1,54;3;15;0;0;-1
2021-01-02 07:05:00;1;12,45;100,18;-1,52;3;15;0;0;-1
2021-01-02 07:10:00;2;12,45;100,18;-1,55;3;15;0;0;-1
2021-01-02 07:15:00;3;12,45;100,18;-1,52;3;15;0;0;-1
2021-01-02 07:20:00;4;12,45;100,17;-1,53;3;15;0;0;-1
2021-01-02 07:25:00;5;12,45;100,17;-1,52;3;15;0;0;-1
2021-01-02 07:30:00;6;12,45;100,17;-1,54;3;15;0;0;-1
2021-01-02 07:35:00;7;12,44;100,17;-1,51;3;15;0;0;-1
2021-01-02 07:40:00;8;12,44;100,17;-1,52;4;15;0;0;-1
2021-01-02 07:45:00;9;12,44;100,17;-1,52;4;15;0;0;-1
2021-01-02 07:50:00;10;12,44;100,18;-1,52;4;15;0;0;-1
2021-01-02 07:55:00;11;12,44;100,17;-1,47;5;15;0;0;-1
2021-01-02 08:00:00;0;12,44;100,18;-1,49;5;15;0;0;-1
2021-01-02 08:05:00;1;12,44;100,18;-1,46;6;15;0;0;-1
2021-01-02 08:10:00;2;12,44;100,18;-1,46;7;15;0;0;-1
2021-01-02 08:15:00;3;12,44;100,17;-1,42;9;15;0;0;-1
2021-01-02 08:20:00;4;12,44;100,18;-1,39;10;15;0;0;-1
2021-01-02 08:25:00;5;12,44;100,18;-1,32;12;15;0;0;-1
2021-01-02 08:30:00;6;12,44;100,18;-1,22;13;15;0;0;-1
2021-01-02 08:35:00;7;12,44;100,17;-1,18;12;15;0;0;-1
2021-01-02 08:40:00;8;12,44;100,18;-1,12;13;15;0;0;-1
2021-01-02 08:45:00;9;12,44;100,18;-1,1;14;15;0;0;-1
2021-01-02 08:50:00;10;12,44;100,18;-1,13;12;15;0;0;-1
2021-01-02 08:55:00;11;12,44;100,18;-1,11;12;15;0;0;-1
2021-01-02 09:00:00;0;12,44;100,18;-1,16;12;15;0;0;-1
2021-01-02 09:05:00;1;12,44;100,18;-1,14;11;15;0;0;-1
2021-01-02 09:10:00;2;12,44;100,17;-1,18;7;15;0;0;-1
2021-01-02 09:15:00;3;12,44;100,19;-1,2;6;15;0;0;-1
2021-01-02 09:20:00;4;12,44;100,19;-1,27;5;15;0;0;-1
2021-01-02 09:25:00;5;12,44;100,18;-1,31;4;15;0;0;-1
2021-01-02 09:30:00;6;12,44;100,18;-1,39;4;15;0;0;-1
2021-01-02 09:35:00;7;12,44;100,18;-1,39;4;15;0;0;-1
2021-01-02 09:40:00;8;12,44;100,18;-1,44;5;15;0;0;-1
2021-01-02 09:45:00;9;12,44;100,18;-1,45;5;15;0;0;-1
2021-01-02 09:50:00;10;12,44;100,18;-1,45;5;15;0;0;-1
2021-01-02 09:55:00;11;12,44;100,18;-1,46;5;15;0;0;-1
2021-01-02 10:00:00;0;12,44;100,18;-1,47;6;15;0;0;-1
2021-01-02 10:05:00;1;12,44;100,18;-1,37;7;15;0;0;-1
2021-01-02 10:10:00;2;12,44;100,18;-1,41;8;15;0;0;-1
2021-01-02 10:15:00;3;12,44;100,18;-1,35;8;15;0;0;-1
2021-01-02 10:20:00;4;12,44;100,18;-1,35;8;15;0;0;-1
2021-01-02 10:25:00;5;12,44;100,18;-1,38;8;15;0;0;-1
2021-01-02 10:30:00;6;12,44;100,17;-1,36;8;15;0;0;-1
2021-01-02 10:35:00;7;12,44;100,18;-1,36;8;15;0;0;-1
2021-01-02 10:40:00;8;12,44;100,18;-1,33;8;15;0;0;-1
2021-01-02 10:45:00;9;12,44;100,18;-1,34;8;15;0;0;-1
2021-01-02 10:50:00;10;12,44;100,18;-1,37;9;15;0;0;-1
2021-01-02 10:55:00;11;12,44;100,18;-1,35;10;15;0;0;-1
2021-01-02 11:00:00;0;12,44;100,18;-1,3;11;15;0;0;-1
2021-01-02 11:05:00;1;12,44;100,18;-1,29;12;15;0;0;-1
2021-01-02 11:10:00;2;12,44;100,18;-1,22;16;15;0;0;-1
2021-01-02 11:15:00;3;12,47;100,19;-1,11;20;15;0;0;-1
2021-01-02 11:20:00;4;12,53;100,11;-1,03;27;15;0;0;-1
2021-01-02 11:25:00;5;12,63;99,35;-0,86;40;15;0;0;-1
2021-01-02 11:30:00;6;12,68;98,98;-0,6;32;38;1,5;0;-1
2021-01-02 11:35:00;7;12,67;98,27;-0,6;27;38;0,7;0;-1
2021-01-02 11:40:00;8;12,65;97,62;-0,63;23;5;1;0;-1
2021-01-02 11:45:00;9;12,66;98,23;-0,52;28;25;1,1;0;-1
2021-01-02 11:50:00;10;12,71;97,22;-0,51;34;353;0,7;0;-1
2021-01-02 11:55:00;11;12,77;97,02;-0,41;37;30;1,7;0;-1
2021-01-02 12:00:00;0;12,8;97,13;-0,38;35;25;1,1;0;-1
2021-01-02 12:05:00;1;12,83;95,54;-0,39;35;35;0,8;0;-1
2021-01-02 12:10:00;2;12,85;96,6;-0,3;35;28;0,9;0;-1
2021-01-02 12:15:00;3;12,85;96,52;-0,25;30;35;1,1;0;-1
2021-01-02 12:20:00;4;12,82;95,48;-0,32;26;45;0,4;0;-1
2021-01-02 12:25:00;5;12,83;96,4;-0,28;29;28;1,2;0;-1
2021-01-02 12:30:00;6;12,8;96,71;-0,34;24;138;0,7;0;-1
2021-01-02 12:35:00;7;12,72;96,1;-0,52;15;25;0,9;0;-1
2021-01-02 12:40:00;8;12,66;97,6;-0,6;11;33;1,7;0;-1
2021-01-02 12:45:00;9;12,62;95,76;-0,84;13;30;2,2;0;-1
2021-01-02 12:50:00;10;12,59;97,65;-0,95;11;35;2;0;-1
2021-01-02 12:55:00;11;12,56;98,21;-0,94;14;38;0;0;-1
2021-01-02 13:00:00;0;12,55;97,94;-0,94;16;180;0;0;-1
2021-01-02 13:05:00;1;12,58;97,53;-0,96;18;53;0;0;0
2021-01-02 13:10:00;2;12,59;97,86;-0,92;17;28;0;0;0
2021-01-02 13:15:00;3;12,59;97,79;-0,92;17;28;0;0;0
2021-01-02 13:20:00;4;12,58;97,05;-0,94;15;28;0;0;0
2021-01-02 13:25:00;5;12,57;97,24;-0,97;16;28;0;0;0
2021-01-02 13:30:00;6;12,56;97,05;-1,02;16;28;0;0;0
2021-01-02 13:35:00;7;12,56;97,74;-1,02;15;28;0;0;0
2021-01-02 13:40:00;8;12,55;97,87;-1;16;28;0;0;0
2021-01-02 13:45:00;9;12,55;97,84;-1,01;15;28;0;0;0
2021-01-02 13:50:00;10;12,53;98,45;-1,03;12;28;0;0;0
2021-01-02 13:55:00;11;12,53;98,29;-1,11;11;28;0;0;0
2021-01-02 14:00:00;0;12,53;97,95;-1,18;11;28;0;0;0
2021-01-02 14:05:00;1;12,52;98,44;-1,16;11;28;0;0;0
2021-01-02 14:10:00;2;12,52;99,01;-1,16;9;28;0;0;0
2021-01-02 14:15:00;3;12,52;98,03;-1,22;9;28;0;0;0
2021-01-02 14:20:00;4;12,52;97,95;-1,27;11;28;0;0;0
2021-01-02 14:25:00;5;12,51;98,05;-1,25;10;28;0;0;0
2021-01-02 14:30:00;6;12,51;97,92;-1,27;9;28;0;0;0
2021-01-02 14:35:00;7;12,51;98,31;-1,3;7;28;0;0;0
2021-01-02 14:40:00;8;12,51;96,96;-1,31;6;28;0;0;0
2021-01-02 14:45:00;9;12,51;98,88;-1,37;5;28;0;0;0
2021-01-02 14:50:00;10;12,5;98,87;-1,4;5;28;0;0;0
2021-01-02 14:55:00;11;12,5;98,89;-1,46;5;28;0;0;0
2021-01-02 15:00:00;0;12,5;99,34;-1,49;5;28;0;0;0
2021-01-02 15:05:00;1;12,5;99,42;-1,53;4;28;0;0;0
2021-01-02 15:10:00;2;12,5;99,69;-1,55;4;28;0;0;0
2021-01-02 15:15:00;3;12,5;99,79;-1,57;3;28;0;0;0
2021-01-02 15:20:00;4;12,5;99,77;-1,61;3;28;0;0;0
2021-01-02 15:25:00;5;12,5;100,09;-1,62;3;28;0;0;0
2021-01-02 15:30:00;6;12,5;99,04;-1,63;3;28;0;0;0
2021-01-02 15:35:00;7;12,5;99,9;-1,63;3;28;0;0;0
2021-01-02 15:40:00;8;12,49;100,19;-1,63;3;28;0;0;0
2021-01-02 15:45:00;9;12,49;100,19;-1,67;3;28;0;0;0
2021-01-02 15:50:00;10;12,49;100,18;-1,68;3;28;0;0;0
2021-01-02 15:55:00;11;12,49;100,18;-1,71;3;28;0;0;0
2021-01-02 16:00:00;0;12,49;100,19;-1,71;3;28;0;0;0
2021-01-02 16:05:00;1;12,49;99,99;-1,69;3;28;0;0;0
2021-01-02 16:10:00;2;12,49;100,19;-1,71;3;28;0;0;0
2021-01-02 16:15:00;3;12,49;100,2;-1,7;3;28;0;0;0
2021-01-02 16:20:00;4;12,49;100,2;-1,74;3;28;0;0;0
2021-01-02 16:25:00;5;12,49;99,22;-1,72;3;28;0;0;0
2021-01-02 16:30:00;6;12,49;100,19;-1,68;3;28;0;0;0
2021-01-02 16:35:00;7;12,49;100,18;-1,71;3;28;0;0;0
2021-01-02 16:40:00;8;12,49;100,15;-1,75;2;28;0;0;0
2021-01-02 16:45:00;9;12,49;100,18;-1,74;3;28;0;0;0
2021-01-02 16:50:00;10;12,49;100,19;-1,76;3;28;0;0;0
2021-01-02 16:55:00;11;12,49;100,19;-1,75;3;28;0;0;0
2021-01-02 17:00:00;0;12,49;99,91;-1,77;3;28;0;0;0
2021-01-02 17:05:00;1;12,49;100,15;-1,76;3;28;0;0;0
2021-01-02 17:10:00;2;12,49;100,2;-1,74;3;28;0;0;0
2021-01-02 17:15:00;3;12,48;100,09;-1,75;3;28;0;0;0
2021-01-02 17:20:00;4;12,48;100,1;-1,78;3;28;0;0;0
2021-01-02 17:25:00;5;12,48;100,2;-1,78;3;28;0;0;0
2021-01-02 17:30:00;6;12,48;100,19;-1,81;3;28;0;0;0
2021-01-02 17:35:00;7;12,48;100,19;-1,81;3;28;0;0;0
2021-01-02 17:40:00;8;12,48;100,19;-1,8;3;28;0;0;0
2021-01-02 17:45:00;9;12,48;100,19;-1,81;3;28;0;0;0
2021-01-02 17:50:00;10;12,48;100,19;-1,83;3;28;0;0;0
2021-01-02 17:55:00;11;12,48;100,19;-1,8;3;28;0;0;0
2021-01-02 18:00:00;0;12,48;100,19;-1,8;3;28;0;0;0
2021-01-02 18:05:00;1;12,48;100,19;-1,81;3;28;0;0;0
2021-01-02 18:10:00;2;12,48;100,18;-1,8;3;28;0;0;0
2021-01-02 18:15:00;3;12,48;100,19;-1,8;3;28;0;0;0
2021-01-02 18:20:00;4;12,48;100,19;-1,79;3;28;0;0;0
2021-01-02 18:25:00;5;12,48;100,18;-1,79;3;28;0;0;0
2021-01-02 18:30:00;6;12,48;100,19;-1,83;3;28;0;0;0
2021-01-02 18:35:00;7;12,48;100,18;-1,83;3;28;0;0;0
2021-01-02 18:40:00;8;12,48;100,18;-1,79;3;28;0;0;0
2021-01-02 18:45:00;9;12,48;100,19;-1,8;3;28;0;0;0
2021-01-02 18:50:00;10;12,48;100,19;-1,81;3;28;0;0;0
2021-01-02 18:55:00;11;12,48;100,18;-1,82;3;28;0;0;0
2021-01-02 19:00:00;0;12,48;100,2;-1,85;3;28;0;0;0
2021-01-02 19:05:00;1;12,48;100,18;-1,8;3;28;0;0;0
2021-01-02 19:10:00;2;12,48;100,19;-1,82;3;28;0;0;0
2021-01-02 19:15:00;3;12,48;100,18;-1,79;3;28;0;0;0
2021-01-02 19:20:00;4;12,48;100,18;-1,79;3;28;0;0;0
2021-01-02 19:25:00;5;12,48;100,18;-1,81;3;28;0;0;0
2021-01-02 19:30:00;6;12,48;100,18;-1,8;3;28;0;0;0
2021-01-02 19:35:00;7;12,48;100,19;-1,79;3;28;0;0;0
2021-01-02 19:40:00;8;12,48;100,19;-1,77;3;28;0;0;0
2021-01-02 19:45:00;9;12,48;100,19;-1,82;3;28;0;0;0
2021-01-02 19:50:00;10;12,48;100,19;-1,79;3;28;0;0;0
2021-01-02 19:55:00;11;12,48;100,18;-1,82;3;28;0;0;0
2021-01-02 20:00:00;0;12,48;100,2;-1,8;3;28;0;0;0
2021-01-02 20:05:00;1;12,48;100,18;-1,83;3;28;0;0;0
2021-01-02 20:10:00;2;12,48;100,18;-1,85;3;28;0;0;0
2021-01-02 20:15:00;3;12,48;100,19;-1,84;3;28;0;0;0
2021-01-02 20:20:00;4;12,47;100,18;-1,83;3;28;0;0;0
2021-01-02 20:25:00;5;12,47;100,19;-1,85;3;28;0;0;0
2021-01-02 20:30:00;6;12,47;100,19;-1,87;3;28;0;0;0
2021-01-02 20:35:00;7;12,47;100,18;-1,85;3;28;0;0;0
2021-01-02 20:40:00;8;12,47;100,2;-1,88;3;28;0;0;0
2021-01-02 20:45:00;9;12,47;100,19;-1,89;3;28;0;0;0
2021-01-02 20:50:00;10;12,47;100,19;-1,9;3;28;0;0;0
2021-01-02 20:55:00;11;12,47;100,19;-1,91;3;28;0;0;0
2021-01-02 21:00:00;0;12,47;100,19;-1,94;3;28;0;0;0
2021-01-02 21:05:00;1;12,47;100,19;-1,96;3;28;0;0;0
2021-01-02 21:10:00;2;12,47;100,19;-1,94;3;28;0;0;0
2021-01-02 21:15:00;3;12,47;100,19;-1,96;3;28;0;0;0
2021-01-02 21:20:00;4;12,47;100,18;-1,99;3;28;0;0;0
2021-01-02 21:25:00;5;12,47;100,19;-1,96;3;28;0;0;0
2021-01-02 21:30:00;6;12,47;100,19;-1,98;3;28;0;0;0
2021-01-02 21:35:00;7;12,47;100,18;-1,94;3;28;0;0;0
2021-01-02 21:40:00;8;12,47;100,18;-1,95;3;28;0;0;0
2021-01-02 21:45:00;9;12,47;100,18;-1,97;3;28;0;0;0
2021-01-02 21:50:00;10;12,47;100,19;-1,98;3;28;0;0;0
2021-01-02 21:55:00;11;12,47;100,19;-1,96;3;28;0;0;0
2021-01-02 22:00:00;0;12,47;100,18;-2,03;3;28;0;0;0
2021-01-02 22:05:00;1;12,47;100,19;-2,05;3;28;0;0;0
2021-01-02 22:10:00;2;12,47;100,19;-2,02;3;28;0;0;0
2021-01-02 22:15:00;3;12,47;100,19;-2;3;28;0;0;0
2021-01-02 22:20:00;4;12,47;100,19;-2,03;3;28;0;0;0
2021-01-02 22:25:00;5;12,47;100,19;-2,04;3;28;0;0;0
2021-01-02 22:30:00;6;12,47;100,19;-2,03;3;28;0;0;0
2021-01-02 22:35:00;7;12,47;100,19;-2,03;3;28;0;0;0
2021-01-02 22:40:00;8;12,47;100,18;-2,05;3;28;0;0;0
2021-01-02 22:45:00;9;12,47;100,18;-2,08;3;28;0;0;0
2021-01-02 22:50:00;10;12,47;100,18;-2,05;3;28;0;0;0
2021-01-02 22:55:00;11;12,47;100,18;-2,05;3;28;0;0;0
2021-01-02 23:00:00;0;12,47;100,19;-2,06;3;28;0;0;0
2021-01-02 23:05:00;1;12,47;100,19;-2,03;3;28;0;0;0
2021-01-02 23:10:00;2;12,47;100,19;-2,08;3;28;0;0;0
2021-01-02 23:15:00;3;12,47;100,18;-2,06;3;28;0;0;0
2021-01-02 23:20:00;4;12,47;100,18;-2,13;3;28;0;0;0
2021-01-02 23:25:00;5;12,47;100,18;-2,11;3;28;0;0;0
2021-01-02 23:30:00;6;12,47;100,19;-2,19;3;28;0;0;0
2021-01-02 23:35:00;7;12,47;100,18;-2,21;3;28;0;0;0
2021-01-02 23:40:00;8;12,47;100,19;-2,23;3;28;0;0;0
2021-01-02 23:45:00;9;12,47;100,18;-2,19;3;28;0;0;0
2021-01-02 23:50:00;10;12,47;100,18;-2,24;3;28;0;0;0
2021-01-02 23:55:00;11;12,47;100,18;-2,26;3;28;0;0;0
2021-01-03 00:00:00;0;12,47;100,18;-2,26;3;28;0;0;0
2021-01-03 00:05:00;1;12,47;100,18;-2,24;3;28;0;0;0
2021-01-03 00:10:00;2;12,47;100,19;-2,25;3;28;0;0;0
2021-01-03 00:15:00;3;12,47;100,18;-2,28;3;28;0;0;0
2021-01-03 00:20:00;4;12,46;100,18;-2,27;3;28;0;0;0
2021-01-03 00:25:00;5;12,46;100,19;-2,28;3;28;0;0;0
2021-01-03 00:30:00;6;12,46;100,19;-2,29;3;28;0;0;0
2021-01-03 00:35:00;7;12,46;100,19;-2,32;3;28;0;0;0
2021-01-03 00:40:00;8;12,46;100,19;-2,33;3;28;0;0;0
2021-01-03 00:45:00;9;12,46;100,19;-2,32;3;28;0;0;0
2021-01-03 00:50:00;10;12,46;100,19;-2,37;3;28;0;0;0
2021-01-03 00:55:00;11;12,46;100,19;-2,36;3;28;0;0;0
2021-01-03 01:00:00;0;12,46;100,19;-2,37;3;28;0;0;-1
2021-01-03 01:05:00;1;12,41;100,18;-2,38;3;28;0;0;-1
2021-01-03 01:10:00;2;12,41;100,18;-2,42;2;28;0;0;-1
2021-01-03 01:15:00;3;12,41;100,18;-2,39;3;28;0;0;-1
2021-01-03 01:20:00;4;12,41;100,18;-2,45;3;28;0;0;-1
2021-01-03 01:25:00;5;12,41;100,18;-2,48;3;28;0;0;-1
2021-01-03 01:30:00;6;12,41;100,18;-2,5;3;28;0;0;-1
2021-01-03 01:35:00;7;12,41;100,18;-2,47;3;28;0;0;-1
2021-01-03 01:40:00;8;12,41;100,18;-2,5;3;28;0;0;-1
2021-01-03 01:45:00;9;12,41;100,18;-2,53;3;28;0;0;-1
2021-01-03 01:50:00;10;12,41;100,18;-2,58;3;28;0;0;-1
2021-01-03 01:55:00;11;12,41;100,18;-2,59;3;28;0;0;-1
2021-01-03 02:00:00;0;12,41;100,19;-2,59;3;28;0;0;-1
2021-01-03 02:05:00;1;12,41;100,18;-2,64;3;28;0;0;-1
2021-01-03 02:10:00;2;12,41;100,19;-2,67;3;28;0;0;-1
2021-01-03 02:15:00;3;12,41;100,19;-2,65;3;28;0;0;-1
2021-01-03 02:20:00;4;12,41;100,18;-2,68;3;28;0;0;-1
2021-01-03 02:25:00;5;12,41;100,19;-2,69;3;28;0;0;-1
2021-01-03 02:30:00;6;12,41;100,19;-2,71;3;28;0;0;-1
2021-01-03 02:35:00;7;12,41;100,19;-2,69;3;28;0;0;-1
2021-01-03 02:40:00;8;12,41;100,18;-2,7;3;28;0;0;-1
2021-01-03 02:45:00;9;12,4;100,18;-2,68;3;28;0;0;-1
2021-01-03 02:50:00;10;12,4;100,19;-2,7;3;28;0;0;-1
2021-01-03 02:55:00;11;12,4;100,19;-2,74;3;28;0;0;-1
2021-01-03 03:00:00;0;12,4;100,18;-2,75;3;28;0;0;-1
2021-01-03 03:05:00;1;12,4;100,19;-2,71;3;28;0;0;-1
2021-01-03 03:10:00;2;12,4;100,19;-2,68;3;28;0;0;-1
2021-01-03 03:15:00;3;12,4;100,19;-2,67;3;28;0;0;-1
2021-01-03 03:20:00;4;12,4;100,19;-2,69;3;28;0;0;-1
2021-01-03 03:25:00;5;12,4;100,18;-2,74;3;28;0;0;-1
2021-01-03 03:30:00;6;12,4;100,19;-2,72;3;28;0;0;-1
2021-01-03 03:35:00;7;12,4;100,19;-2,77;3;28;0;0;-1
2021-01-03 03:40:00;8;12,4;100,18;-2,66;3;28;0;0;-1
2021-01-03 03:45:00;9;12,4;100,18;-2,69;3;28;0;0;-1
2021-01-03 03:50:00;10;12,4;100,18;-2,71;3;28;0;0;-1
2021-01-03 03:55:00;11;12,4;100,19;-2,69;3;28;0;0;-1
2021-01-03 04:00:00;0;12,4;100,18;-2,72;3;28;0;0;-1
2021-01-03 04:05:00;1;12,4;100,19;-2,72;3;28;0;0;-1
2021-01-03 04:10:00;2;12,27;100,19;-2,7;2;28;0;0;-1
2021-01-03 04:15:00;3;12,38;100,17;-2,7;2;28;0;0;-1
2021-01-03 04:20:00;4;12,4;100,17;-2,67;2;28;0;0;-1
2021-01-03 04:25:00;5;12,4;100,17;-2,65;2;28;0;0;-1
2021-01-03 04:30:00;6;12,4;100,19;-2,7;2;28;0;0;-1
2021-01-03 04:35:00;7;12,4;100,19;-2,71;3;28;0;0;-1
2021-01-03 04:40:00;8;12,4;100,19;-2,69;3;28;0;0;-1
2021-01-03 04:45:00;9;12,4;100,18;-2,68;2;28;0;0;-1
2021-01-03 04:50:00;10;12,4;100,18;-2,71;3;28;0;0;-1
2021-01-03 04:55:00;11;12,4;100,18;-2,72;3;28;0;0;-1
2021-01-03 05:00:00;0;12,4;100,19;-2,74;3;28;0;0;-1
2021-01-03 05:05:00;1;12,4;100,18;-2,75;3;28;0;0;-1
2021-01-03 05:10:00;2;12,4;100,19;-2,76;3;28;0;0;-1
2021-01-03 05:15:00;3;12,4;100,18;-2,76;3;28;0;0;-1
2021-01-03 05:20:00;4;12,39;100,18;-2,78;3;28;0;0;-1
2021-01-03 05:25:00;5;12,4;100,18;-2,79;3;28;0;0;-1
2021-01-03 05:30:00;6;12,39;100,18;-2,79;3;28;0;0;-1
2021-01-03 05:35:00;7;12,39;100,17;-2,83;3;28;0;0;-1
2021-01-03 05:40:00;8;12,39;100,18;-2,87;3;28;0;0;-1
2021-01-03 05:45:00;9;12,39;100,18;-2,87;3;28;0;0;-1
2021-01-03 05:50:00;10;12,39;100,18;-2,9;3;28;0;0;-1
2021-01-03 05:55:00;11;12,39;100,18;-2,91;3;28;0;0;-1
2021-01-03 06:00:00;0;12,39;100,18;-2,91;3;28;0;0;-1
2021-01-03 06:05:00;1;12,39;100,18;-2,86;3;28;0;0;-1
2021-01-03 06:10:00;2;12,39;100,19;-2,85;3;28;0;0;-1
2021-01-03 06:15:00;3;12,39;100,18;-2,87;3;28;0;0;-1
2021-01-03 06:20:00;4;12,39;100,18;-2,86;3;28;0;0;-1
2021-01-03 06:25:00;5;12,39;100,18;-2,85;3;28;0;0;-1
2021-01-03 06:30:00;6;12,39;100,17;-2,84;3;28;0;0;-1
2021-01-03 06:35:00;7;12,39;100,18;-2,86;3;28;0;0;-1
2021-01-03 06:40:00;8;12,39;100,18;-2,86;3;28;0;0;-1
2021-01-03 06:45:00;9;12,39;100,18;-2,86;3;28;0;0;-1
2021-01-03 06:50:00;10;12,39;100,18;-2,87;3;28;0;0;-1
2021-01-03 06:55:00;11;12,39;100,18;-2,82;3;28;0;0;-1
2021-01-03 07:00:00;0;12,39;100,18;-2,84;3;28;0;0;-1
2021-01-03 07:05:00;1;12,39;100,19;-2,8;3;28;0;0;-1
2021-01-03 07:10:00;2;12,39;100,18;-2,82;3;28;0;0;-1
2021-01-03 07:15:00;3;12,39;100,18;-2,79;3;28;0;0;-1
2021-01-03 07:20:00;4;12,39;100,18;-2,77;3;28;0;0;-1
2021-01-03 07:25:00;5;12,38;100,18;-2,75;4;28;0;0;-1
2021-01-03 07:30:00;6;12,39;100,18;-2,71;4;28;0;0;-1
2021-01-03 07:35:00;7;12,39;100,19;-2,68;4;28;0;0;-1
2021-01-03 07:40:00;8;12,39;100,19;-2,64;5;28;0;0;-1
2021-01-03 07:45:00;9;12,38;100,17;-2,6;5;28;0;0;-1
2021-01-03 07:50:00;10;12,38;100,19;-2,57;6;28;0;0;-1
2021-01-03 07:55:00;11;12,38;100,18;-2,49;7;28;0;0;-1
2021-01-03 08:00:00;0;12,38;100,18;-2,47;8;28;0;0;-1
2021-01-03 08:05:00;1;12,38;100,19;-2,38;8;28;0;0;-1
2021-01-03 08:10:00;2;12,38;100,19;-2,35;8;28;0;0;-1
2021-01-03 08:15:00;3;12,38;100,19;-2,3;9;28;0;0;-1
2021-01-03 08:20:00;4;12,38;100,19;-2,25;10;28;0;0;-1
2021-01-03 08:25:00;5;12,38;100,19;-2,18;10;28;0;0;-1
2021-01-03 08:30:00;6;12,38;99,89;-2,16;12;28;0;0;-1
2021-01-03 08:35:00;7;12,38;99,83;-2,04;14;28;0;0;-1
2021-01-03 08:40:00;8;12,38;98,74;-2,01;15;28;0;0;-1
2021-01-03 08:45:00;9;12,38;98,2;-1,9;16;28;0;0;-1
2021-01-03 08:50:00;10;12,38;98,23;-1,83;17;28;0;0;-1
2021-01-03 08:55:00;11;12,38;97,67;-1,8;18;28;0;0;-1
2021-01-03 09:00:00;0;12,38;96,23;-1,74;19;28;0;0;-1
2021-01-03 09:05:00;1;12,38;98,27;-1,63;21;28;0;0;-1
2021-01-03 09:10:00;2;12,38;97,52;-1,52;20;28;0;0;-1
2021-01-03 09:15:00;3;12,38;97,97;-1,37;20;28;0;0;-1
2021-01-03 09:20:00;4;12,38;97,97;-1,23;17;28;0;0;-1
2021-01-03 09:25:00;5;12,38;96,4;-1,24;16;28;0;0;-1
2021-01-03 09:30:00;6;12,38;96,43;-1,24;14;28;0;0;-1
2021-01-03 09:35:00;7;12,38;95,61;-1,32;13;28;0;0;-1
2021-01-03 09:40:00;8;12,38;95,47;-1,44;14;28;0;0;-1
2021-01-03 09:45:00;9;12,38;95,14;-1,49;14;28;0;0;-1
2021-01-03 09:50:00;10;12,38;96,32;-1,43;13;28;0;0;-1
2021-01-03 09:55:00;11;12,38;97,03;-1,41;12;28;0;0;-1
2021-01-03 10:00:00;0;12,38;95,56;-1,51;12;28;0;0;-1
2021-01-03 10:05:00;1;12,38;96,12;-1,53;12;28;0;0;-1
2021-01-03 10:10:00;2;12,38;96,54;-1,51;12;28;0;0;-1
2021-01-03 10:15:00;3;12,38;95,94;-1,51;12;28;0;0;-1
2021-01-03 10:20:00;4;12,38;97,03;-1,47;14;28;0;0;-1
2021-01-03 10:25:00;5;12,38;97,43;-1,46;17;28;0;0;-1
2021-01-03 10:30:00;6;12,38;98,56;-1,36;19;28;0;0;-1
2021-01-03 10:35:00;7;12,38;95,36;-1,34;19;28;0;0;-1
2021-01-03 10:40:00;8;12,38;97,04;-1,19;20;28;0;0;-1
2021-01-03 10:45:00;9;12,38;97,62;-1,03;22;28;0;0;-1
2021-01-03 10:50:00;10;12,38;96,06;-1,03;24;28;0;0;-1
2021-01-03 10:55:00;11;12,39;93,63;-0,92;30;8;0;0;-1
2021-01-03 11:00:00;0;12,41;91,77;-0,89;34;15;0;0;-1
2021-01-03 11:05:00;1;12,44;93,06;-0,72;38;98;0,5;0;-1
2021-01-03 11:10:00;2;12,47;92,35;-0,51;38;200;0,5;0;-1
2021-01-03 11:15:00;3;12,49;90,49;-0,63;37;225;0,7;0;-1
2021-01-03 11:20:00;4;12,52;87,46;-0,79;37;240;0;0;-1
2021-01-03 11:25:00;5;12,54;93,13;-0,5;35;325;0,4;0;-1
2021-01-03 11:30:00;6;12,56;92,32;-0,3;35;158;0;0;-1
2021-01-03 11:35:00;7;12,59;91,07;-0,15;35;103;0,5;0;-1
2021-01-03 11:40:00;8;12,62;92,72;-0,05;36;198;0;0;-1
2021-01-03 11:45:00;9;12,64;90,88;0,08;34;178;0;0;-1
2021-01-03 11:50:00;10;12,68;87,56;-0,02;36;28;0;0;-1
2021-01-03 11:55:00;11;12,72;87,33;-0,09;37;120;0;0;-1
