Logger: #D3000C 'Esslingen_Fi_FVA_1' - USP_EXP2 - (CGI) Expander for GP5W - (V2.60, Mai 12 2013)
No;Datum;15_T_PF_X;15_MP_X;30_T_PF_X;30_MP_X;60_T_PF_X;60_MP_X;15_T_PF_Y;15_MP_Y;30_T_PF_Y;30_MP_Y;60_T_PF_Y;60_MP_Y;15_T_PF_Z;15_MP_Z;30_T_PF_Z;30_MP_Z;60_T_PF_Z;60_MP_Z;Bat.V;Temp.o_T_PF;rH..
163;02.01.2021 16:30;-82,17;0;6,2;0;6,86;0,777;3,53;7;3,95;1,474;5,18;1,151;4,76;1,203;4,12;1,022;5,37;0,641;;;
164;02.01.2021 16:45;-82,11;0;6,19;0;6,86;0,769;3,52;7;3,96;1,478;5,17;1,147;4,77;1,104;4,12;1,048;5,41;0,644;;;
165;02.01.2021 17:00;-82,09;0;6,19;0;6,9;0,774;3,54;7;3,91;1,476;5,14;1,145;4,65;1,291;4,1;1,02;5,42;0,649;12,348;-0,57;99,8
166;02.01.2021 17:15;-82,08;0;6,18;0;6,89;0,782;3,56;7;3,94;1,477;5,17;1,154;4,58;1,272;4,14;1,053;5,39;0,653;;;
167;02.01.2021 17:30;-82,16;0;6,18;0;6,88;0,798;3,54;7;3,94;1,479;5,19;1,142;4,69;1,312;4,09;1,038;5,39;0,638;;;
168;02.01.2021 17:45;-82,2;0;6,19;0;6,85;0,789;3,53;7;3,95;1,475;5,19;1,149;4,26;1,199;4,14;1,03;5,38;0,651;;;
169;02.01.2021 18:00;-82,14;0;6,21;0;6,9;0,784;3,54;7;3,93;1,475;5,21;1,145;4,3;1,223;4,07;1,048;5,41;0,649;;;
170;02.01.2021 18:15;-82,11;0;6,16;0;6,89;0,802;3,52;7;3,95;1,474;5,13;1,146;4,73;1,305;4,11;1,043;5,4;0,645;12,351;-1,06;100
171;02.01.2021 18:30;-82,16;0;6,2;0;6,81;0,789;3,52;7;3,92;1,475;5,14;1,143;4,68;1,214;4,11;1,038;5,41;0,647;12,336;-0,91;99,3
172;02.01.2021 18:45;-82,21;0;6,19;0;6,84;0,781;3,56;7;3,95;1,476;5,16;1,154;4,47;1,282;4,14;1,041;5,37;0,646;;;
173;02.01.2021 19:00;-82,13;0;6,21;0;6,83;0,783;3,52;7;3,93;1,476;5,17;1,148;4,36;1,327;4,11;1,042;5,42;0,644;;;
174;02.01.2021 19:15;-82,1;0;6,19;0;6,85;0,776;3,53;7;3,92;1,473;5,13;1,147;4,24;1,421;4,1;1,043;5,4;0,641;;;
175;02.01.2021 19:30;-82,19;0;6,2;0;6,92;0,781;3,49;7;3,9;1,477;5,16;1,153;4,34;1,252;4,13;1,033;5,36;0,645;;;
176;02.01.2021 19:45;-82,13;0;6,2;0;6,9;0,788;3,54;7;3,93;1,479;5,16;1,153;4,37;1,268;4,07;1,041;5,44;0,657;;;
177;02.01.2021 20:00;-82,16;0;6,2;0;6,94;0,795;3,49;7;3,89;1,476;5,15;1,147;4,72;1,35;4,08;1,032;5,4;0,64;12,334;-1,5;100
178;02.01.2021 20:15;-82,11;0;6,2;0;6,93;0,778;3,54;7;3,91;1,477;5,16;1,146;4,31;1,342;4,13;1,036;5,43;0,639;;;
179;02.01.2021 20:30;-82,14;0;6,18;0;6,97;0,803;3,49;7;3,92;1,477;5,15;1,147;4,31;1,291;4,06;1,04;5,42;0,639;;;
180;02.01.2021 20:45;-82,15;0;6,19;0;6,91;0,792;3,49;7;3,93;1,48;5,14;1,145;4,63;1,268;4,08;1,039;5,4;0,647;;;
181;02.01.2021 21:00;-82,15;0;6,21;0;6,87;0,797;3,53;7;3,93;1,479;5,15;1,144;4,72;1,282;4,12;1,03;5,36;0,645;;;
182;02.01.2021 21:15;-82,19;0;6,19;0;6,84;0,804;3,55;7;3,92;1,476;5,15;1,15;4,43;1,315;4,11;1,035;5,39;0,656;;;
183;02.01.2021 21:30;-82,22;0;6,19;0;6,84;0,805;3,52;7;3,91;1,48;5,15;1,145;4,39;1,221;4,1;1,033;5,45;0,644;12,336;-1,67;100
184;02.01.2021 21:45;-82,22;0;6,18;0;6,87;0,796;3,55;7;3,93;1,482;5,15;1,149;4,44;1,278;4,08;1,038;5,44;0,645;;;
185;02.01.2021 22:00;-82,23;0;6,19;0;6,86;0,801;3,5;7;3,9;1,477;5,12;1,15;4,47;1,353;4,12;1,039;5,39;0,65;;;
186;02.01.2021 22:15;-82,16;0;6,21;0;6,86;0,782;3,53;7;3,93;1,478;5,13;1,153;4,51;1,361;4,12;1,038;5,41;0,645;;;
187;02.01.2021 22:30;-82,14;0;6,22;0;6,93;0,807;3,56;7;3,89;1,479;5,11;1,149;4,41;1,372;4,09;1,046;5,44;0,648;;;
188;02.01.2021 22:45;-82,16;0;6,16;0;6,84;0,794;3,49;7;3,91;1,474;5,14;1,155;4,48;1,314;4,13;1,039;5,41;0,64;;;
189;02.01.2021 23:00;-82,16;0;6,19;0;6,92;0,784;3,53;7;3,94;1,479;5,16;1,151;4,38;1,301;4,11;1,052;5,39;0,646;12,323;-1,74;100
190;02.01.2021 23:15;-82,2;0;6,21;0;6,85;0,788;3,52;7;3,93;1,48;5,15;1,15;4,7;1,363;4,08;1,033;5,38;0,652;;;
191;02.01.2021 23:30;-82,05;0;6,19;0;6,83;0,781;3,51;7;3,92;1,479;5,14;1,154;4,56;1,331;4,1;1,031;5,36;0,654;;;
192;02.01.2021 23:45;-82,14;0;6,16;0;6,85;0,779;3,53;7;3,91;1,483;5,14;1,152;4,65;1,306;4,1;1,033;5,41;0,645;;;
193;03.01.2021 00:00;-82,07;0;6,2;0;6,88;0,786;3,53;7;3,94;1,477;5,15;1,152;4,54;1,355;4,13;1,036;5,4;0,65;;;
194;03.01.2021 00:15;-82,11;0;6,2;0;6,95;0,788;3,52;7;3,88;1,481;5,15;1,154;4,75;1,39;4,08;1,042;5,42;0,646;12,325;-1,75;100
195;03.01.2021 00:30;-82,11;0;6,19;0;6,85;0,786;3,49;7;3,94;1,48;5,16;1,152;4,72;1,293;4,07;1,032;5,41;0,648;12,315;-1,27;98,9
196;03.01.2021 00:45;-82,04;0;6,19;0;6,83;0,788;3,53;7;3,91;1,477;5,14;1,156;4,54;1,327;4,11;1,033;5,41;0,651;;;
197;03.01.2021 01:00;-82;0;6,19;0;6,87;0,792;3,56;7;3,87;1,479;5,13;1,156;4,58;1,359;4,1;1,038;5,39;0,641;;;
198;03.01.2021 01:15;-82,1;0;6,17;0;6,84;0,79;3,51;7;3,92;1,482;5,16;1,155;4,52;1,346;4,04;1,033;5,41;0,647;;;
199;03.01.2021 01:30;-82,07;0;6,19;0;6,82;0,792;3,52;7;3,9;1,478;5,19;1,156;4,46;1,388;4,12;1,024;5,4;0,646;;;
200;03.01.2021 01:45;-82,07;0;6,18;0;6,84;0,794;3,5;7;3,9;1,478;5,14;1,148;4,52;1,342;4,06;1,053;5,39;0,646;;;
201;03.01.2021 02:00;-82,16;0;6,17;0;6,86;0,784;3,56;7;3,92;1,481;5,16;1,153;4,32;1,359;4,11;1,035;5,35;0,65;12,336;-1,62;100
202;03.01.2021 02:15;-82,15;0;6,18;0;6,85;0,783;3,47;7;3,93;1,481;5,11;1,154;4,34;1,392;4,1;1,036;5,39;0,651;;;
203;03.01.2021 02:30;-82,17;0;6,18;0;6,8;0,786;3,48;7;3,91;1,476;5,18;1,155;4,53;1,396;4,07;1,036;5,42;0,652;;;
204;03.01.2021 02:45;-82,12;0;6,2;0;6,81;0,784;3,52;7;3,92;1,481;5,15;1,159;4,31;1,362;4,06;1,038;5,43;0,648;;;
205;03.01.2021 03:00;-82,1;0;6,17;0;6,83;0,792;3,5;7;3,87;1,478;5,15;1,152;4,13;1,389;4,1;1,025;5,36;0,655;;;
206;03.01.2021 03:15;-82,18;0;6,17;0;6,85;0,782;3,51;7;3,93;1,477;5,17;1,158;4,42;1,368;4,11;1,028;5,36;0,639;;;
207;03.01.2021 03:30;-82,14;0;6,16;0;6,83;0,787;3,52;7;3,89;1,476;5,14;1,162;4,62;1,309;4,08;1,033;5,34;0,652;12,323;-1,57;100
208;03.01.2021 03:45;-82,12;0;6,19;0;6,84;0,79;3,49;7;3,9;1,481;5,14;1,16;4,64;1,341;4,08;1,038;5,4;0,64;;;
209;03.01.2021 04:00;-82,07;0;6,15;0;6,81;0,785;3,51;7;3,92;1,481;5,13;1,159;4,63;1,364;4,1;1,048;5,34;0,643;;;
210;03.01.2021 04:15;-82,09;0;6,18;0;6,82;0,785;3,51;7;3,93;1,481;5,13;1,157;4,61;1,118;4,11;1,032;5,38;0,646;;;
211;03.01.2021 04:30;-82,07;0;6,16;0;6,84;0,824;3,52;7;3,9;1,475;5,09;1,152;4,68;1,329;4,07;1,034;5,38;0,648;;;
212;03.01.2021 04:45;-82,1;0;6,19;0;6,84;0,814;3,52;7;3,9;1,479;5,12;1,152;4,34;1,341;4,1;1,046;5,4;0,647;;;
213;03.01.2021 05:00;-82,09;0;6,18;0;6,85;0,813;3,5;7;3,87;1,48;5,14;1,151;4,71;1,35;4,08;1,032;5,42;0,645;12,327;-1,43;100
214;03.01.2021 05:15;-82,08;0;6,15;0;6,8;0,808;3,55;7;3,91;1,479;5,14;1,15;4,73;1,358;4,07;1,048;5,36;0,649;;;
215;03.01.2021 05:30;-82,04;0;6,15;0;6,82;0,808;3,51;7;3,92;1,48;5,1;1,153;4,62;1,283;4,11;1,052;5,4;0,649;;;
216;03.01.2021 05:45;-82,14;0;6,2;0;6,92;0,81;3,5;7;3,89;1,485;5,14;1,16;4,91;1,378;4,08;1,035;5,4;0,644;;;
217;03.01.2021 06:00;-82,18;0;6,16;0;6,83;0,815;3,52;7;3,92;1,483;5,12;1,153;4,68;1,374;4,08;1,042;5,39;0,656;;;
218;03.01.2021 06:15;-82,14;0;6,19;0;6,86;0,801;3,49;7;3,93;1,479;5,15;1,155;4,13;1,374;4,05;1,042;5,38;0,657;12,327;-1,39;100
219;05.01.2021 12:20;-83,57;0;6;0;6,67;0,829;3,33;7;3,73;1,51;4,99;1,17;4,26;1,39;3,87;1,099;5,25;0,668;12,204;-1,02;98,2
220;05.01.2021 12:30;-83,52;0;6;0;6,69;0,841;3,28;7;3,75;1,5;4,98;1,169;4,37;1,378;3,92;1,109;5,21;0,664;12,226;-1,37;99,4
221;05.01.2021 12:45;-83,55;0;5,97;0;6,66;0,834;3,27;7;3,71;1,494;4,97;1,175;4,32;1,38;3,87;1,112;5,22;0,663;;;
222;05.01.2021 13:00;-83,49;0;5,99;0;6,67;0,843;3,25;7;3,73;1,498;4,99;1,175;4,81;1,334;3,9;1,097;5,31;0,662;;;
223;05.01.2021 13:15;-83,53;0;6,03;0;6,63;0,833;3,27;7;3,71;1,498;4,96;1,171;4,64;1,374;3,85;1,09;5,21;0,668;;;
224;05.01.2021 13:30;-83,46;0;6;0;6,67;0,838;3,23;7;3,71;1,494;4,99;1,178;4,36;1,369;3,83;1,094;5,19;0,674;;;
225;05.01.2021 13:45;-83,46;0;5,99;0;6,71;0,834;3,26;7;3,73;1,496;4,97;1,172;4,43;1,377;3,88;1,103;5,21;0,674;;;
226;05.01.2021 14:00;-83,41;0;5,99;0;6,68;0,842;3,28;7;3,69;1,493;4,97;1,172;4,38;1,375;3,89;1,11;5,22;0,671;12,238;-1,25;100
227;05.01.2021 14:15;-83,41;0;5,98;0;6,64;0,841;3,28;7;3,73;1,499;4,99;1,174;4,44;1,37;3,9;1,107;5,2;0,674;;;
228;05.01.2021 14:30;-83,45;0;5,99;0;6,65;0,836;3,24;7;3,71;1,494;4,96;1,174;5,81;1,374;3,92;1,111;5,19;0,663;;;
229;05.01.2021 14:45;-83,44;0;5,97;0;6,66;0,829;3,28;7;3,72;1,497;4,95;1,17;2,62;1,394;3,88;1,1;5,25;0,664;;;
230;05.01.2021 15:00;-83,47;0;5,99;0;6,61;0,832;3,27;7;3,75;1,497;4,96;1,177;4,43;1,353;3,9;1,107;5,22;0,67;;;
231;05.01.2021 15:15;-83,48;0;5,97;0;6,64;0,834;3,24;7;3,71;1,496;4,94;1,176;4,59;1,367;3,91;1,101;5,23;0,68;;;
232;05.01.2021 15:30;-83,47;0;5,99;0;6,64;0,837;3,26;7;3,75;1,498;4,96;1,172;0,21;1,382;3,87;1,104;5,21;0,667;12,23;-1,35;100
233;05.01.2021 15:45;-83,45;0;5,98;0;6,66;0,829;3,24;7;3,71;1,497;4,96;1,177;4,4;1,365;3,84;1,106;5,14;0,683;;;
234;05.01.2021 16:00;-83,49;0;5,99;0;6,66;0,834;3,26;7;3,73;1,498;4,95;1,173;4,36;1,419;3,88;1,096;5,21;0,665;;;
235;05.01.2021 16:15;-83,45;0;5,97;0;6,69;0,835;3,26;7;3,71;1,498;4,94;1,171;4,42;1,387;3,85;1,096;5,25;0,68;;;
236;05.01.2021 16:30;-83,46;0;5,98;0;6,64;0,83;3,25;7;3,7;1,495;4,97;1,18;4,48;1,393;3,89;1,106;5,23;0,667;;;
237;05.01.2021 16:45;-83,53;0;6,02;0;6,68;0,842;3,27;7;3,72;1,495;4,97;1,171;5,46;1,398;3,86;1,113;5,25;0,68;;;
238;05.01.2021 17:00;-83,51;0;5,96;0;6,61;0,835;3,2;7;3,7;1,497;4,97;1,172;4,56;1,393;3,88;1,098;5,18;0,67;12,23;-1,73;100
239;05.01.2021 17:15;-83,52;0;5,99;0;6,65;0,839;3,57;7;3,71;1,494;4,94;1,172;4,54;1,333;3,9;1,105;5,23;0,669;;;
240;05.01.2021 17:30;-83,5;0;5,97;0;6,63;0,838;3,23;7;3,71;1,497;4,94;1,17;4,45;1,358;3,84;1,097;5,22;0,672;;;
241;05.01.2021 17:45;-83,45;0;5,97;0;6,68;0,85;3,27;7;3,71;1,495;4,92;1,173;4,47;1,423;3,89;1,1;5,19;0,672;;;
242;05.01.2021 18:00;-83,47;0;5,96;0;6,61;0,839;3,26;7;3,69;1,493;4,95;1,177;3,88;1,371;3,89;1,099;5,23;0,673;;;
243;05.01.2021 18:15;-83,44;0;5,98;0;6,69;0,842;3,2;7;3,71;1,493;4,97;1,171;4,02;1,401;3,85;1,105;5,18;0,669;12,251;-1,95;100
244;05.01.2021 18:30;-83,44;0;5,97;0;6,73;0,835;3,3;7;3,67;1,495;4,98;1,177;4,23;1,383;3,93;1,108;5,23;0,673;12,228;-1,77;99,6
245;05.01.2021 18:45;-83,45;0;5,96;0;6,65;0,839;3,29;7;3,7;1,497;4,97;1,175;4,27;1,445;3,81;1,101;5,21;0,674;;;
246;05.01.2021 19:00;-83,41;0;5,98;0;6,6;0,84;3,25;7;3,72;1,494;4,93;1,173;3,6;1,408;3,85;1,098;5,17;0,67;;;
247;05.01.2021 19:15;-82,94;0;5,95;0;6,64;0,847;3,25;7;3,7;1,495;4,94;1,17;4,7;1,396;3,88;1,096;5,18;0,677;;;
248;05.01.2021 19:30;-82,95;0;5,96;0;6,63;0,842;3,21;7;3,68;1,499;4,93;1,175;4,05;1,391;3,88;1,117;5,22;0,667;;;
249;05.01.2021 19:45;-82,92;0;5,96;0;6,63;0,838;3,24;7;3,67;1,498;4,95;1,177;4,41;1,382;3,86;1,103;5,2;0,669;;;
250;05.01.2021 20:00;-82,94;0;5,95;0;6,61;0,841;3,22;7;3,69;1,501;4,96;1,175;4,08;1,474;3,84;1,099;5,17;0,672;12,234;-2,22;100
251;05.01.2021 20:15;-82,94;0;5,98;0;6,63;0,834;3,22;7;3,72;1,495;4,92;1,175;4,43;1,418;3,85;1,102;5,16;0,672;;;
252;05.01.2021 20:30;-82,97;0;5,95;0;6,61;0,834;3,26;7;3,71;1,5;4,94;1,177;4,7;1,412;3,86;1,105;5,2;0,667;;;
253;05.01.2021 20:45;-82,95;0;5,97;0;6,66;0,837;3,22;7;3,68;1,496;4,97;1,18;4,28;1,353;3,83;1,099;5,21;0,673;;;
254;05.01.2021 21:00;-82,98;0;5,95;0;6,63;0,84;3,22;7;3,7;1,497;4,94;1,178;4,49;1,421;3,88;1,104;5,22;0,673;;;
255;05.01.2021 21:15;-82,96;0;5,94;0;6,63;0,839;3,25;7;3,7;1,497;4,94;1,18;3,37;1,426;3,86;1,113;5,16;0,675;;;
256;05.01.2021 21:30;-82,92;0;5,97;0;6,65;0,847;3,23;7;3,69;1,495;4,94;1,18;4,76;1,426;3,88;1,119;5,22;0,67;12,226;-2,39;100
257;05.01.2021 21:45;-82,97;0;5,98;0;6,65;0,842;3,21;7;3,72;1,497;4,93;1,179;4,65;1,37;3,87;1,119;5,18;0,675;;;
258;05.01.2021 22:00;-82,92;0;5,97;0;6,72;0,839;3,23;7;3,68;1,5;4,95;1,176;4,71;1,429;3,87;1,101;5,21;0,676;;;
259;05.01.2021 22:15;-82,98;0;;;6,67;0,842;3,21;7;3,67;1,496;4,97;1,175;4,41;1,319;3,87;1,108;5,28;0,652;;;
260;05.01.2021 22:30;-82,97;0;5,97;0;6,6;0,838;3,25;7;3,67;1,5;4,96;1,174;4,28;1,533;3,85;1,102;5,18;0,665;;;
261;05.01.2021 22:45;-82,99;0;5,96;0;6,63;0,845;3,23;7;3,68;1,499;4,93;1,183;4,1;1,369;3,84;1,109;5,18;0,676;;;
262;05.01.2021 23:00;-82,99;0;5,95;0;6,61;0,835;3,18;7;3,65;1,496;4,93;1,177;4,53;1,347;3,82;1,11;5,21;0,665;12,238;-2,48;100
263;05.01.2021 23:15;-82,98;0;5,95;0;6,61;0,846;3,22;7;3,69;1,496;4,92;1,174;5,06;1,402;3,88;1,122;5,17;0,672;;;
264;05.01.2021 23:30;-82,97;0;5,92;0;6,61;0,835;3,17;7;3,69;1,5;4,92;1,175;4,39;1,403;3,85;1,1;5,17;0,681;;;
265;05.01.2021 23:45;-83,01;0;5,91;0;6,64;0,839;3,2;7;3,67;1,498;4,93;1,172;4,2;1,406;3,86;1,106;5,18;0,675;;;
266;06.01.2021 00:00;-83,01;0;5,98;0;6,64;0,835;3,23;7;3,68;1,499;4,95;1,178;4,41;1,395;3,86;1,107;5,22;0,668;;;
267;06.01.2021 00:15;-83,01;0;5,94;0;6,64;0,842;3,18;7;3,68;1,5;4,93;1,174;4,22;1,382;3,86;1,102;5,19;0,68;12,223;-2,41;100
268;06.01.2021 00:30;-83,02;0;5,95;0;6,63;0,846;3,19;7;3,69;1,499;4,92;1,175;4,25;1,434;3,86;1,112;5,18;0,67;12,228;-2,09;99,6
269;06.01.2021 00:45;-83,07;0;5,92;0;6,6;0,838;3,21;7;3,68;1,498;4,89;1,18;5,13;1,392;3,85;1,118;5,22;0,672;;;
270;06.01.2021 01:00;-83,04;0;5,94;0;6,61;0,844;3,22;7;3,68;1,499;4,91;1,176;4,24;1,385;3,82;1,101;5,2;0,664;;;
271;06.01.2021 01:15;-81,45;0;5,93;0;6,61;0,851;3,21;7;3,69;1,495;4,95;1,179;4,01;1,407;3,85;1,097;5,19;0,675;;;
272;06.01.2021 01:30;-81,57;0;5,97;0;6,62;0,839;3,19;7;3,66;1,498;4,94;1,179;3,65;1,359;3,82;1,121;5,22;0,664;;;
273;06.01.2021 01:45;-83,12;0;5,94;0;6,64;0,847;3,2;7;3,66;1,501;4,94;1,178;4,27;1,398;3,85;1,108;5,16;0,682;;;
274;06.01.2021 02:00;-83,14;0;5,92;0;6,59;0,847;3,19;7;3,67;1,499;4,91;1,179;4,3;1,381;3,87;1,106;5,19;0,677;12,209;-2,35;100
275;06.01.2021 02:15;-83,12;0;5,9;0;6,6;0,845;3,2;7;3,68;1,501;4,93;1,179;4,12;1,329;3,82;1,101;5,18;0,671;;;
276;06.01.2021 02:30;-83,1;0;5,97;0;6,63;0,843;3,22;7;3,66;1,5;4,9;1,176;4,47;1,421;3,84;1,104;5,2;0,67;;;
277;06.01.2021 02:45;-83,14;0;5,93;0;6,59;0,848;3,22;7;3,64;1,499;4,92;1,179;4,33;1,427;3,83;1,108;5,13;0,672;;;
278;06.01.2021 03:00;-83,15;0;5,93;0;6,62;0,835;3,17;7;3,64;1,502;4,94;1,18;3,9;1,42;3,89;1,111;5,16;0,674;;;
279;06.01.2021 03:15;-83,11;0;5,92;0;6,62;0,844;3,18;7;3,68;1,501;4,91;1,175;4,01;1,402;3,83;1,107;5,17;0,68;;;
280;06.01.2021 03:30;-83,1;0;5,92;0;6,65;0,849;3,16;7;3,64;1,502;4,91;1,178;4,16;1,506;3,83;1,113;5,15;0,679;12,215;-2,27;100
281;06.01.2021 03:45;-83,11;0;5,91;0;6,61;0,844;3,19;7;3,61;1,498;4,89;1,174;4,45;1,386;3,84;1,104;5,2;0,671;;;
282;06.01.2021 04:00;-83,24;0;5,92;0;6,61;0,836;3,18;7;3,68;1,5;4,93;1,176;3,81;1,387;3,85;1,116;5,18;0,67;;;
283;06.01.2021 04:15;-83,34;0;5,94;0;6,59;0,845;3,19;7;3,62;1,5;4,93;1,182;3,77;1,413;3,82;1,11;5,24;0,675;;;
284;06.01.2021 04:30;-83,36;0;5,91;0;6,62;0,84;3,21;7;3,66;1,498;4,9;1,178;3,83;1,467;3,79;1,113;5,14;0,67;;;
285;06.01.2021 04:45;-83,37;0;5,91;0;6,63;0,85;3,21;7;3,65;1,501;4,91;1,177;4,1;1,427;3,82;1,112;5,14;0,669;;;
286;06.01.2021 05:00;-83,35;0;5,96;0;6,61;0,842;3,18;7;3,66;1,5;4,88;1,181;4,12;1,515;3,82;1,102;5,21;0,667;12,211;-2,12;100
287;06.01.2021 05:15;-83,37;0;5,94;0;6,65;0,846;3,18;7;3,63;1,501;4,94;1,177;4,05;1,39;3,83;1,107;5,21;0,671;;;
288;06.01.2021 05:30;-83,35;0;5,91;0;6,64;0,844;3,19;7;3,63;1,503;4,92;1,176;4,02;1,406;3,78;1,101;5,2;0,673;;;
289;06.01.2021 05:45;-83,38;0;5,94;0;6,59;0,853;3,14;7;3,67;1,503;4,91;1,185;3,8;1,399;3,81;1,106;5,16;0,67;;;
290;06.01.2021 06:00;-83,38;0;5,91;0;6,63;0,845;3,13;7;3,63;1,502;4,91;1,176;4,01;1,364;3,8;1,096;5,18;0,674;;;
291;06.01.2021 06:15;-83,35;0;5,91;0;6,63;0,848;3,15;7;3,66;1,499;4,91;1,177;3,75;1,397;3,81;1,101;5,17;0,684;12,215;-2,01;100
292;06.01.2021 06:30;-83,37;0;5,92;0;6,6;0,852;3,16;7;3,62;1,502;4,94;1,178;3,69;1,395;3,83;1,103;5,19;0,678;12,215;-1,43;98,8
293;06.01.2021 06:45;-83,33;0;5,93;0;6,58;0,842;3,15;7;3,65;1,499;4,89;1,175;3,56;1,416;3,85;1,122;5,17;0,678;;;
294;06.01.2021 07:00;-83,3;0;5,89;0;6,59;0,847;3,19;7;3,67;1,503;4,91;1,183;4,02;1,374;3,8;1,128;5,12;0,673;;;
295;06.01.2021 07:15;-83,37;0;5,91;0;6,63;0,848;3,18;7;3,62;1,498;4,94;1,182;3,87;1,383;3,82;1,108;5,15;0,677;;;
296;06.01.2021 07:30;-83,37;0;5,9;0;6,6;0,85;3,19;7;3,66;1,504;4,89;1,184;3,85;1,401;3,79;1,114;5,16;0,685;;;
297;06.01.2021 07:45;-83,37;0;5,91;0;6,6;0,837;3,16;7;3,62;1,504;4,9;1,176;4,95;1,368;3,79;1,121;5,14;0,685;;;
298;06.01.2021 08:00;-83,36;0;5,9;0;6,62;0,857;3,19;7;3,63;1,503;4,9;1,179;3,98;1,391;3,82;1,112;5,12;0,683;12,223;-1,99;100
299;06.01.2021 08:15;-83,31;0;5,89;0;6,64;0,845;3,15;7;3,62;1,502;4,89;1,183;3,83;1,375;3,82;1,112;5,15;0,69;;;
300;06.01.2021 08:30;-83,33;0;5,92;0;6,59;0,845;3,16;7;3,65;1,499;4,91;1,179;4,02;1,388;3,78;1,117;5,14;0,679;;;
301;06.01.2021 08:45;-83,37;0;5,91;0;6,6;0,843;3,15;7;3,66;1,502;4,9;1,179;3,97;1,405;3,8;1,117;5,13;0,676;;;
302;06.01.2021 09:00;-83,41;0;5,93;0;6,62;0,849;3,18;7;3,65;1,503;4,92;1,187;4,21;1,413;3,86;1,109;5,18;0,681;;;
303;06.01.2021 09:15;-83,41;0;5,91;0;6,72;0,851;3,21;7;3,64;1,502;4,88;1,181;3,96;1,423;3,79;1,112;5,15;0,688;;;
304;06.01.2021 09:30;-83,37;0;5,9;0;6,6;0,855;3,12;7;3,63;1,501;4,9;1,178;4,02;1,369;3,79;1,115;5,11;0,691;12,209;-1,99;100
305;06.01.2021 09:45;-83,4;0;5,92;0;6,6;0,841;3,14;7;3,65;1,502;4,88;1,183;3,83;1,389;3,82;1,121;5,17;0,685;;;
306;06.01.2021 10:00;-83,37;0;5,89;0;6,61;0,851;3,17;7;3,65;1,503;4,89;1,179;4,05;1,365;3,85;1,106;5,12;0,68;;;
307;06.01.2021 10:15;-83,37;0;5,9;0;6,6;0,843;3,19;7;3,65;1,501;4,88;1,182;3,79;1,374;3,8;1,102;5,14;0,697;;;
308;06.01.2021 10:30;-83,37;0;5,91;0;6,61;0,845;3,17;7;3,64;1,501;4,89;1,189;3,82;1,399;3,78;1,115;5,16;0,687;;;
309;06.01.2021 10:45;-83,37;0;5,89;0;6,59;0,855;3,14;7;3,63;1,505;4,89;1,182;3,77;1,375;3,79;1,097;5,2;0,679;;;
310;06.01.2021 11:00;-83,39;0;5,9;0;6,55;0,853;3,19;7;3,61;1,504;4,88;1,184;3,91;1,374;3,78;1,106;5,16;0,683;12,219;-1,15;100
311;06.01.2021 11:15;-83,36;0;5,89;0;6,57;0,855;3,13;7;3,61;1,504;4,92;1,18;4,1;1,377;3,79;1,101;5,17;0,683;;;
312;06.01.2021 11:30;-83,52;0;5,88;0;6,59;0,851;3,16;7;3,65;1,501;4,91;1,18;4,01;1,381;3,83;1,104;5,17;0,693;;;
313;06.01.2021 11:45;-83,46;0;5,89;0;6,66;0,843;3,13;7;3,62;1,504;4,88;1,182;3,98;1,434;3,78;1,116;5,12;0,697;;;
314;06.01.2021 12:00;-83,51;0;5,88;0;6,57;0,852;3,15;7;3,65;1,504;4,9;1,176;4,05;1,362;3,81;1,107;5,15;0,685;;;
315;06.01.2021 12:15;-83,34;0;5,88;0;6,57;0,846;3,14;7;3,67;1,505;4,88;1,18;4,03;1,392;3,79;1,113;5,18;0,682;12,211;-0,67;100
316;06.01.2021 12:30;-83,33;0;5,9;0;6,61;0,848;3,13;7;3,61;1,506;4,87;1,181;3,89;1,354;3,83;1,108;5,19;0,69;12,206;0,05;98,3
317;06.01.2021 12:45;-83,35;0;5,91;0;6,59;0,853;3,14;7;3,64;1,502;4,88;1,186;4,04;1,34;3,78;1,106;5,15;0,685;;;
318;06.01.2021 13:00;-83,31;0;5,87;0;6,59;0,852;3,11;7;3,64;1,5;4,87;1,181;4,05;1,387;3,82;1,125;5,14;0,685;;;
319;06.01.2021 13:15;-83,32;0;5,92;0;6,58;0,847;3,13;7;3,63;1,506;4,85;1,181;3,93;1,379;3,8;1,106;5,16;0,686;;;
320;06.01.2021 13:30;-83,35;0;5,89;0;6,58;0,859;3,16;7;3,58;1,505;4,91;1,182;4,09;1,378;3,76;1,104;5,19;0,684;;;
321;06.01.2021 13:45;-83,37;0;5,87;0;6,59;0,863;3,17;7;3,63;1,503;4,86;1,187;4,05;1,382;3,83;1,106;5,17;0,695;;;
322;06.01.2021 14:00;-83,36;0;5,9;0;6,6;0,862;3,1;7;3,64;1,507;4,88;1,18;4,12;1,379;3,79;1,114;5,13;0,687;12,219;-0,15;99,7
323;06.01.2021 14:15;-83,4;0;5,87;0;6,56;0,854;3,16;7;3,6;1,502;4,88;1,188;4,15;1,365;3,79;1,126;5,13;0,683;;;
324;06.01.2021 14:30;-83,38;0;5,91;0;6,56;0,851;3,12;7;3,62;1,502;4,87;1,186;4,02;1,377;3,8;1,113;5,14;0,691;;;
