DELTA-T LOGGER
R-Nachbau der Loggerdateien, um Delta-T Dateien oder anderen Loggerdateiformate mit Flag-Splaten in die Level2 Datenbank hochzuladen. Autor:Marvin Lorff, Ausgabe durch Funktion: write.fwf2()
01.01. 00:00
31.07. 23:30
Start_Year: 2020
Channel number,,,,,,,,,,,
Sensor code,,,,,,,,,,,
        Datum, Logtemp, BoTemp10, BoTemp30, ThTa_A15, ThTa_B15, ThTa_A30, ThTa_B30, ThTa_A60, ThTa_B60, EsModem
Units,,,,,,,,,,,
Minimum value,,,,,,,,,,,
Maximum value,,,,,,,,,,,
11.02. 11:00 ,    2.17,    30.03,    30.03,    21.02,    20.15,    -0.28,    15.79,     4.14,    -0.38,    5.20
11.02. 11:30 ,    2.41,    30.03,    30.03,    21.02,    20.17,    -0.28,    15.82,     4.11,    -0.38,    5.21
11.02. 12:00 ,    2.75,    30.03,    30.03,    21.02,    20.17,    -0.28,    15.82,     4.14,    -0.38,    5.21
11.02. 12:30 ,    3.08,    30.03,    30.03,    21.04,    20.20,    -0.28,    15.82,     4.11,    -0.38,    5.21
11.02. 13:00 ,    3.30,    30.03,    30.03,    21.04,    20.20,    -0.28,    15.82,     4.11,    -0.38,    0.09
11.02. 13:30 ,    3.57,    30.03,    30.03,    21.07,    20.20,    -0.28,    15.82,     4.11,    -0.38,    5.20
11.02. 14:00 ,    3.83,    30.03,    30.03,    21.07,    20.20,    -0.28,    15.82,     4.11,    -0.38,    5.21
11.02. 14:30 ,    4.17,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.82,     4.11,    -0.38,    0.09
11.02. 15:00 ,    4.48,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.82,     4.11,    -0.38,    0.09
11.02. 15:30 ,    4.59,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.84,     4.11,    -0.38,    5.21
11.02. 16:00 ,    4.66,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.82,     4.11,    -0.38,    0.09
11.02. 16:30 ,    4.72,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.82,     4.11,    -0.38,    5.20
11.02. 17:00 ,    4.75,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.11,    -0.38,    0.09
11.02. 17:30 ,    4.72,    30.03,    30.03,    21.07,    20.22,    -0.28,    15.84,     4.11,    -0.38,    0.09
11.02. 18:00 ,    4.64,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.11,    -0.38,    5.21
11.02. 18:30 ,    4.47,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.11,    -0.38,    0.09
11.02. 19:00 ,    4.25,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.84,     4.11,    -0.38,    0.09
11.02. 19:30 ,    4.01,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.14,    -0.38,    5.21
11.02. 20:00 ,    3.77,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.11,    -0.38,    5.21
11.02. 20:30 ,    3.62,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.11,    -0.38,    0.09
11.02. 21:00 ,    3.58,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.84,     4.11,    -0.38,    5.20
11.02. 21:30 ,    3.27,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.84,     4.11,    -0.38,    5.21
11.02. 22:00 ,    2.97,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    0.09
11.02. 22:30 ,    2.72,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.08
11.02. 23:00 ,    2.53,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
11.02. 23:30 ,    2.37,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 00:00 ,    2.30,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 00:30 ,    2.24,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.20
12.02. 01:00 ,    2.24,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.08
12.02. 01:30 ,    2.29,    30.03,    30.03,    21.09,    20.27,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 02:00 ,    2.37,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 02:30 ,    2.44,    30.03,    30.03,    21.12,    20.27,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 03:00 ,    2.41,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.20
12.02. 03:30 ,    2.40,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.20
12.02. 04:00 ,    2.34,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 04:30 ,    2.25,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 05:00 ,    2.22,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 05:30 ,    2.13,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 06:00 ,    2.05,    30.03,    30.03,    21.15,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 06:30 ,    2.03,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.08
12.02. 07:00 ,    1.97,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.20
12.02. 07:30 ,    1.87,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 08:00 ,    1.75,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 08:30 ,    1.74,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.08
12.02. 09:00 ,    1.75,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 09:30 ,    1.93,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.20
12.02. 10:00 ,    2.19,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 10:30 ,    2.46,    30.03,    30.03,    21.15,    20.25,    -0.28,    15.90,     4.11,    -0.38,    5.20
12.02. 11:00 ,    2.73,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.90,     4.11,    -0.38,    5.21
12.02. 11:30 ,    3.06,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 12:00 ,    3.38,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.08
12.02. 12:30 ,    3.64,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 13:00 ,    3.87,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 13:30 ,    4.03,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 14:00 ,    4.17,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 14:30 ,    4.19,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 15:00 ,    4.23,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 15:30 ,    4.38,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 16:00 ,    4.36,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 16:30 ,    4.28,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 17:00 ,    4.22,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
12.02. 17:30 ,    4.19,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.90,     4.11,    -0.38,    0.08
12.02. 18:00 ,    4.17,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 18:30 ,    4.06,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 19:00 ,    3.93,    30.03,    30.03,    21.12,    20.25,    -0.28,    15.87,     4.14,    -0.38,    0.09
12.02. 19:30 ,    3.79,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 20:00 ,    3.65,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.90,     4.11,    -0.38,    0.09
12.02. 20:30 ,    3.49,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 21:00 ,    3.32,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.14,    -0.38,    5.21
12.02. 21:30 ,    3.16,    30.03,    30.03,    21.07,    20.20,    -0.28,    15.90,     4.11,    -0.38,    5.21
12.02. 22:00 ,    3.00,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.90,     4.11,    -0.38,    5.21
12.02. 22:30 ,    2.81,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    0.09
12.02. 23:00 ,    2.56,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.90,     4.14,    -0.38,    0.09
12.02. 23:30 ,    2.33,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.90,     4.11,    -0.38,    0.09
13.02. 00:00 ,    2.15,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 00:30 ,    1.99,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    0.09
13.02. 01:00 ,    1.82,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    0.09
13.02. 01:30 ,    1.70,    30.03,    30.03,    21.09,    20.25,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 02:00 ,    1.60,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.90,     4.11,    -0.38,    0.09
13.02. 02:30 ,    1.58,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 03:00 ,    1.51,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.20
13.02. 03:30 ,    1.37,    30.03,    30.03,    21.12,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 04:00 ,    1.16,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    0.09
13.02. 04:30 ,    0.90,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 05:00 ,    0.60,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 05:30 ,    0.34,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 06:00 ,    0.09,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 06:30 ,   -0.09,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 07:00 ,   -0.22,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 07:30 ,   -0.33,    30.03,    30.03,    21.07,    20.22,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 08:00 ,   -0.39,    30.03,    30.03,    21.07,    20.20,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 08:30 ,   -0.42,    30.03,    30.03,    21.09,    20.22,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 09:00 ,   -0.39,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.87,     4.11,    -0.38,    5.21
13.02. 09:30 ,   -0.20,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.87,     4.11,    -0.38,    0.09
13.02. 10:00 ,    0.21,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 10:30 ,    0.76,    30.03,    30.03,    21.07,    20.20,    -0.28,    15.87,     4.14,    -0.38,    5.20
13.02. 11:00 ,    1.44,    30.03,    30.03,    21.09,    20.20,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 11:30 ,    2.11,    30.03,    30.03,    21.07,    20.20,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 12:00 ,    2.76,    30.03,    30.03,    21.07,    18.86,    -0.28,    15.87,     4.14,    -0.38,    5.20
13.02. 12:30 ,    3.33,    30.03,    30.03,    21.07,   100.16,    -0.28,    15.87,     4.11,    -0.38,    0.09
13.02. 13:00 ,    3.77,    30.03,    30.03,    21.09,   100.16,    -0.28,    15.87,     4.11,    -0.38,    5.20
13.02. 13:30 ,    4.14,    30.03,    30.03,    21.09,    94.16,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 14:00 ,    4.45,    30.03,    30.03,    21.07,    86.32,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 14:30 ,    4.76,    30.03,    30.03,    21.07,   101.52,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 15:00 ,    5.11,    30.03,    30.03,    21.07,   101.76,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 15:30 ,    5.57,    30.03,    30.03,    21.07,   102.80,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 16:00 ,    6.01,    30.03,    30.03,    21.09,   101.68,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 16:30 ,    6.21,    30.03,    30.03,    21.09,   101.52,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 17:00 ,    6.38,    30.03,    30.03,    21.07,   101.52,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 17:30 ,    6.47,    30.03,    30.03,    21.07,   101.52,    -0.28,    15.84,     4.14,    -0.38,    5.20
13.02. 18:00 ,    6.49,    30.03,    30.03,    21.07,   101.36,    -0.28,    15.87,     4.14,    -0.38,    5.20
13.02. 18:30 ,    6.39,    30.03,    30.03,    21.04,    48.48,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 19:00 ,    6.06,    30.03,    30.03,    21.04,    34.43,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 19:30 ,    5.71,    30.03,    30.03,    21.07,    93.28,    -0.28,    15.84,     4.14,    -0.38,    5.21
13.02. 20:00 ,    5.40,    30.03,    30.03,    21.09,   100.40,    -0.28,    15.84,     4.14,    -0.38,    5.21
13.02. 20:30 ,    5.15,    30.03,    30.03,    21.04,   100.08,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 21:00 ,    4.94,    30.03,    30.03,    21.04,   100.08,    -0.28,    15.84,     4.14,    -0.38,    0.09
13.02. 21:30 ,    4.78,    30.03,    30.03,    21.07,   100.40,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 22:00 ,    4.66,    30.03,    30.03,    21.07,   100.16,    -0.28,    15.87,     4.14,    -0.38,    0.09
13.02. 22:30 ,    4.61,    30.03,    30.03,    21.07,    91.76,    -0.28,    15.84,     4.11,    -0.38,    5.21
13.02. 23:00 ,    4.64,    30.03,    30.03,    21.07,    97.84,    -0.28,    15.87,     4.14,    -0.38,    5.21
13.02. 23:30 ,    4.66,    30.03,    30.03,    21.07,   100.00,    -0.28,    15.84,     4.14,    -0.38,    5.21
14.02. 00:00 ,    4.70,    30.03,    30.03,    21.07,    92.96,    -0.28,    15.84,     4.14,    -0.38,    5.21
14.02. 00:30 ,    4.75,    30.03,    30.03,    21.07,   100.00,    -0.28,    15.84,     4.14,    -0.38,    0.09
14.02. 01:00 ,    4.80,    30.03,    30.03,    21.04,   100.16,    -0.27,    15.84,     4.14,    -0.38,    5.21
14.02. 01:30 ,    4.91,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.87,     4.14,    -0.38,    0.09
14.02. 02:00 ,    4.94,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.84,     4.14,    -0.38,    5.21
14.02. 02:30 ,    5.00,    30.03,    30.03,    21.09,   100.40,    -0.28,    15.87,     4.14,    -0.38,    5.21
14.02. 03:00 ,    5.04,    30.03,    30.03,    21.09,   100.24,    -0.28,    15.84,     4.14,    -0.38,    0.09
14.02. 03:30 ,    5.04,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.87,     4.14,    -0.38,    0.09
14.02. 04:00 ,    5.04,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.87,     4.14,    -0.38,    5.21
14.02. 04:30 ,    5.04,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.84,     4.14,    -0.38,    0.09
14.02. 05:00 ,    5.04,    30.03,    30.03,    21.04,   100.24,    -0.28,    15.87,     4.14,    -0.38,    0.09
14.02. 05:30 ,    5.05,    30.03,    30.03,    21.04,   100.32,    -0.28,    15.87,     4.14,    -0.38,    0.09
14.02. 06:00 ,    5.11,    30.03,    30.03,    21.07,   100.24,    -0.28,    15.87,     4.11,    -0.38,    0.09
14.02. 06:30 ,    5.04,    30.03,    30.03,    21.07,   100.08,    -0.28,    15.87,     4.11,    -0.38,    5.21
14.02. 07:00 ,    5.04,    30.03,    30.03,    21.04,   100.00,    -0.28,    15.87,     4.14,    -0.38,    0.09
14.02. 07:30 ,    4.95,    30.03,    30.03,    21.07,   100.08,    -0.28,    15.84,     4.14,    -0.38,    0.09
14.02. 08:00 ,    4.89,    30.03,    30.03,    21.04,   100.24,    -0.28,    15.87,     4.11,    -0.38,    5.21
14.02. 08:30 ,    4.73,    30.03,    30.03,    21.04,   100.24,    -0.28,    15.87,     4.14,    -0.38,    5.21
14.02. 09:00 ,    4.61,    30.03,    30.03,    21.04,   100.40,    -0.28,    15.87,     4.11,    -0.38,    5.21
14.02. 09:30 ,    4.54,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.87,     4.11,    -0.38,    0.09
14.02. 10:00 ,    4.48,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.84,     4.11,    -0.38,    0.09
14.02. 10:30 ,    4.54,    30.03,    30.03,    21.04,   100.24,    -0.28,    15.84,     4.11,    -0.38,    0.09
14.02. 11:00 ,    4.64,    30.03,    30.03,    21.04,    79.68,    -0.28,    15.87,     4.11,    -0.38,    5.21
14.02. 11:30 ,    4.83,    30.03,    30.03,    21.07,   101.28,    -0.28,    15.87,     4.11,    -0.38,    5.21
14.02. 12:00 ,    5.04,    30.03,    30.03,    21.04,   102.00,    -0.28,    15.87,     4.11,    -0.38,    0.09
14.02. 12:30 ,    5.31,    30.03,    30.03,    21.07,   102.00,    -0.28,    15.84,     4.14,    -0.38,    0.09
14.02. 13:00 ,    5.64,    30.03,    30.03,    21.04,   102.08,    -0.28,    15.87,     4.11,    -0.38,    0.09
14.02. 13:30 ,    5.99,    30.03,    30.03,    21.04,   102.40,    -0.28,    15.87,     4.11,    -0.38,    0.09
14.02. 14:00 ,    6.30,    30.03,    30.03,    21.04,   102.40,    -0.28,    15.87,     4.11,    -0.38,    5.21
14.02. 14:30 ,    6.58,    30.03,    30.03,    21.07,   101.60,    -0.28,    15.84,     4.14,    -0.38,    5.21
14.02. 15:00 ,    6.82,    30.03,    30.03,    21.07,   101.44,    -0.28,    15.84,     4.11,    -0.38,    5.22
14.02. 15:30 ,    6.97,    30.03,    30.03,    21.09,   101.60,    -0.28,    15.87,     4.14,    -0.38,    0.09
14.02. 16:00 ,    7.01,    30.03,    30.03,    21.07,   101.68,    -0.28,    15.87,     4.14,    -0.38,    5.21
14.02. 16:30 ,    7.08,    30.03,    30.03,    21.04,   101.60,    -0.27,    15.84,     4.14,    -0.38,    0.09
14.02. 17:00 ,    7.08,    30.03,    30.03,    21.04,   101.36,    -0.28,    15.84,     4.11,    -0.38,    0.09
14.02. 17:30 ,    7.06,    30.03,    30.03,    21.04,   101.68,    -0.28,    15.84,     4.14,    -0.38,    0.09
14.02. 18:00 ,    7.02,    30.03,    30.03,    21.04,   102.08,    -0.28,    15.84,     4.11,    -0.38,    5.21
14.02. 18:30 ,    6.95,    30.03,    30.03,    21.04,   101.84,    -0.28,    15.84,     4.11,    -0.38,    0.09
14.02. 19:00 ,    6.88,    30.03,    30.03,    21.04,   101.52,    -0.28,    15.84,     4.11,    -0.38,    0.09
14.02. 19:30 ,    6.73,    30.03,    30.03,    21.04,   101.84,    -0.28,    15.84,     4.14,    -0.38,    5.21
14.02. 20:00 ,    6.62,    30.03,    30.03,    21.07,   101.76,    -0.28,    15.84,     4.11,    -0.38,    5.21
14.02. 20:30 ,    6.49,    30.03,    30.03,    21.04,   101.68,    -0.28,    15.84,     4.11,    -0.38,    5.21
14.02. 21:00 ,    6.30,    30.03,    30.03,    21.04,   101.20,    -0.28,    15.84,     4.11,    -0.38,    0.09
14.02. 21:30 ,    6.04,    30.03,    30.03,    21.04,   100.08,    -0.28,    15.84,     4.11,    -0.38,    5.21
14.02. 22:00 ,    5.70,    30.03,    30.03,    21.04,   100.24,    -0.28,    15.84,     4.14,    -0.38,    5.21
14.02. 22:30 ,    5.33,    30.03,    30.03,    21.04,   100.56,    -0.28,    15.84,     4.11,    -0.38,    5.21
14.02. 23:00 ,    4.99,    30.03,    30.03,    21.04,   100.56,    -0.28,    15.84,     4.11,    -0.38,    5.21
14.02. 23:30 ,    4.80,    30.03,    30.03,    21.07,   100.24,    -0.28,    15.84,     4.11,    -0.38,    5.21
15.02. 00:00 ,    4.75,    30.03,    30.03,    21.07,   100.32,    -0.28,    15.84,     4.11,    -0.38,    0.09
15.02. 00:30 ,    4.67,    30.03,    30.03,    21.04,   100.72,    -0.28,    15.84,     4.14,    -0.38,    0.09
15.02. 01:00 ,    4.48,    30.03,    30.03,    21.04,   100.64,    -0.28,    15.84,     4.11,    -0.38,    0.09
15.02. 01:30 ,    4.26,    30.03,    30.03,    21.02,   100.40,    -0.28,    15.84,     4.14,    -0.38,    0.08
15.02. 02:00 ,    3.98,    30.03,    30.03,    21.04,   100.64,    -0.28,    15.84,     4.11,    -0.38,    0.09
15.02. 02:30 ,    3.68,    30.03,    30.03,    21.04,    40.25,    -0.28,    15.84,     4.11,    -0.38,    5.21
15.02. 03:00 ,    3.38,    30.03,    30.03,    21.07,   100.56,    -0.28,    15.84,     4.14,    -0.38,    5.21
15.02. 03:30 ,    3.03,    30.03,    30.03,    21.04,    92.08,    -0.28,    15.84,     4.14,    -0.38,    0.08
15.02. 04:00 ,    2.73,    30.03,    30.03,    21.07,    91.92,    -0.28,    15.84,     4.11,    -0.38,    5.21
15.02. 04:30 ,    2.46,    30.03,    30.03,    21.04,   100.24,    -0.28,    15.84,     4.11,    -0.38,    5.21
15.02. 05:00 ,    2.24,    30.03,    30.03,    21.04,   100.00,    -0.28,    15.84,     4.11,    -0.38,    5.21
15.02. 05:30 ,    2.05,    30.03,    30.03,    21.04,    96.24,    -0.28,    15.84,     4.11,    -0.38,    5.21
15.02. 06:00 ,    1.85,    30.03,    30.03,    21.04,    61.52,    -0.28,    15.84,     4.14,    -0.38,    5.21
15.02. 06:30 ,    1.68,    30.03,    30.03,    21.04,    32.52,    -0.28,    15.84,     4.11,    -0.38,    0.09
15.02. 07:00 ,    1.51,    30.03,    30.03,    21.04,    33.16,    -0.28,    15.84,     4.11,    -0.38,    0.09
15.02. 07:30 ,    1.30,    30.03,    30.03,    21.04,    48.88,    -0.28,    15.84,     4.14,    -0.38,    0.09
